Time	Position X	Position Y	Position Z	Rotation[0]	Rotation[1]	Rotation[2]	Rotation[3]	Rotation[4]	Rotation[5]	Rotation[6]	Rotation[7]	Rotation[8]
19.5	-0.81330543	-0.45625525	1.5654106	0.33729	-0.9394	0.06141	0.94052	0.33344	-0.0651	0.04068	0.07971	0.99599
19.6	-0.810019	-0.48783309	1.56508116	0.36555	-0.92807	0.07109	0.93034	0.36194	-0.0589	0.02893	0.08767	0.99573
19.7	-0.80686064	-0.51901741	1.56379004	0.40154	-0.9117	0.08703	0.91552	0.39704	-0.06474	0.02447	0.10567	0.9941
19.8	-0.8044204	-0.55032511	1.56296163	0.42496	-0.89973	0.09942	0.90485	0.41911	-0.07479	0.02562	0.12175	0.99223
19.9	-0.80197076	-0.58403936	1.56317251	0.45108	-0.8878	0.09128	0.89194	0.44486	-0.08093	0.03124	0.11792	0.99253
20	-0.79759309	-0.61488011	1.56326924	0.46327	-0.88211	0.0852	0.88555	0.45703	-0.08328	0.03453	0.11403	0.99288
20.1	-0.78795806	-0.64160849	1.56253326	0.48587	-0.87033	0.08037	0.87331	0.47966	-0.08521	0.03561	0.11159	0.99312
20.2	-0.7742096	-0.66851438	1.56054495	0.50975	-0.85812	0.06157	0.85961	0.50511	-0.077	0.03498	0.09217	0.99513
20.3	-0.7548684	-0.69263078	1.55809067	0.52716	-0.84864	0.04366	0.84911	0.52404	-0.06637	0.03345	0.07206	0.99684
20.4	-0.7293267	-0.70947911	1.55560259	0.54484	-0.83707	0.04955	0.83798	0.54136	-0.06872	0.0307	0.07897	0.9964
20.5	-0.70078491	-0.72348784	1.5545649	0.57007	-0.81881	0.06761	0.82141	0.56627	-0.06796	0.01736	0.09427	0.9954
20.6	-0.67227964	-0.73866917	1.5590858	0.59297	-0.80183	0.07394	0.80522	0.59018	-0.05741	0.0024	0.09359	0.99561
20.7	-0.6464496	-0.75459339	1.56995136	0.6079	-0.79056	0.07401	0.79397	0.60617	-0.04653	-0.00807	0.08705	0.99617
20.8	-0.62349274	-0.76964982	1.58313693	0.62906	-0.77393	0.07291	0.77722	0.6279	-0.04073	-0.01426	0.08229	0.99651
20.9	-0.60250363	-0.78357056	1.59486821	0.64325	-0.76157	0.07897	0.76556	0.64138	-0.05057	-0.01214	0.09298	0.99559
21	-0.58172147	-0.80216031	1.60529428	0.66019	-0.74743	0.07415	0.7511	0.65725	-0.0623	-0.00217	0.09682	0.9953
21.1	-0.56047424	-0.82855917	1.61503736	0.67992	-0.73086	0.05966	0.73327	0.67703	-0.06283	0.00553	0.08646	0.99624
21.2	-0.53947499	-0.8591215	1.62151402	0.70378	-0.7082	0.05612	0.7104	0.70087	-0.06414	0.00609	0.08501	0.99636
21.3	-0.5181493	-0.88878158	1.62238334	0.72744	-0.68204	0.07519	0.68617	0.72347	-0.07592	-0.00262	0.10682	0.99427
21.4	-0.49395269	-0.91689286	1.61779311	0.74565	-0.66003	0.09147	0.66631	0.73975	-0.09378	-0.00577	0.13088	0.99138
21.5	-0.46717059	-0.94349031	1.61230306	0.77866	-0.61935	0.10045	0.6273	0.77193	-0.10308	-0.0137	0.14328	0.98959
21.6	-0.44018851	-0.96953584	1.61021891	0.80671	-0.58168	0.10422	0.59038	0.80103	-0.09904	-0.02587	0.14143	0.98961
21.7	-0.40948208	-0.9929369	1.61069784	0.83221	-0.54484	0.10288	0.5533	0.82805	-0.09048	-0.03589	0.13222	0.99057
21.8	-0.37227971	-1.01305175	1.61019372	0.85132	-0.51696	0.08944	0.52377	0.84729	-0.08812	-0.03023	0.12186	0.99209
21.9	-0.33023909	-1.0301015	1.60824566	0.86325	-0.4982	0.08127	0.50412	0.85913	-0.08812	-0.02592	0.11704	0.99279
22	-0.28436129	-1.04422989	1.60667521	0.87363	-0.4794	0.08335	0.48557	0.86998	-0.08571	-0.03143	0.11535	0.99283
22.1	-0.23651927	-1.05844436	1.60893339	0.89039	-0.4504	0.06599	0.45465	0.88709	-0.07983	-0.02258	0.10108	0.99462
22.2	-0.19485072	-1.07025206	1.61240309	0.89903	-0.43361	0.06111	0.43732	0.89619	-0.07476	-0.02235	0.09394	0.99533
22.3	-0.1622903	-1.07893504	1.61538784	0.90834	-0.41128	0.07597	0.41657	0.90588	-0.07647	-0.03737	0.10111	0.99417
22.4	-0.13262752	-1.08748186	1.61634857	0.91564	-0.39276	0.08568	0.3994	0.91299	-0.08321	-0.04555	0.11041	0.99284
22.5	-0.10129225	-1.09951162	1.61684105	0.92486	-0.37142	0.08171	0.3779	0.92168	-0.08777	-0.04271	0.11205	0.99278
22.6	-0.0692709	-1.11675157	1.61904567	0.93928	-0.33575	0.07096	0.34111	0.93607	-0.08613	-0.0375	0.1051	0.99375
22.7	-0.03745568	-1.13684548	1.62252753	0.94967	-0.30612	0.0664	0.31109	0.94653	-0.08549	-0.03668	0.10184	0.99412
22.8	-0.00738863	-1.15539463	1.6239323	0.95979	-0.27247	0.06752	0.27803	0.9559	-0.09467	-0.03875	0.10964	0.99322
22.9	0.02163625	-1.17119502	1.62629293	0.96997	-0.23262	0.071	0.23904	0.96565	-0.10192	-0.04485	0.11583	0.99226
23	0.05163875	-1.18546887	1.63018876	0.97908	-0.19333	0.06339	0.19895	0.97496	-0.09934	-0.0426	0.10987	0.99303
23.1	0.08399537	-1.19570175	1.63225671	0.98546	-0.1612	0.0537	0.1658	0.98142	-0.09657	-0.03713	0.10406	0.99388
23.2	0.11707589	-1.20344696	1.63121017	0.99058	-0.12991	0.04326	0.13338	0.98693	-0.09042	-0.03095	0.09534	0.99496
23.3	0.15104615	-1.20825187	1.62897852	0.99424	-0.09938	0.04017	0.10242	0.9913	-0.08263	-0.03161	0.08626	0.99577
23.4	0.18874367	-1.20865758	1.62745246	0.99606	-0.07254	0.05108	0.07666	0.99351	-0.08397	-0.04465	0.08756	0.99516
23.5	0.23472941	-1.20820853	1.62774922	0.99748	-0.04727	0.05292	0.05162	0.99513	-0.08403	-0.04869	0.08655	0.99506
23.6	0.28218533	-1.20876072	1.6305089	0.99801	-0.02623	0.05735	0.03098	0.99601	-0.08367	-0.05493	0.08528	0.99484
23.7	0.3277919	-1.20956316	1.63691757	0.99789	-0.01496	0.06324	0.02027	0.99624	-0.0842	-0.06175	0.0853	0.99444
23.8	0.37297484	-1.21217151	1.64281128	0.9985	0.00277	0.0547	0.00195	0.9963	-0.08592	-0.05474	0.0859	0.9948
23.9	0.4130396	-1.21619111	1.64723662	0.99838	0.01567	0.05479	-0.01094	0.99627	-0.08563	-0.05592	0.0849	0.99482
24	0.45065043	-1.21832133	1.65012621	0.99768	0.03393	0.05909	-0.02819	0.99504	-0.09539	-0.06204	0.0935	0.99368
24.1	0.49148348	-1.22236564	1.6533609	0.99575	0.07414	0.05468	-0.06827	0.99239	-0.10244	-0.06186	0.09828	0.99323
24.2	0.53408712	-1.22977245	1.65476937	0.99093	0.1207	0.05899	-0.11421	0.98808	-0.10323	-0.07074	0.09556	0.99291
24.3	0.57466529	-1.23851281	1.65588726	0.98193	0.16858	0.08602	-0.15858	0.98095	-0.11223	-0.1033	0.09656	0.98995
24.4	0.61539829	-1.24459733	1.65952843	0.9732	0.20498	0.10428	-0.19161	0.97345	-0.12523	-0.12718	0.1019	0.98663
24.5	0.65614346	-1.24803105	1.66300081	0.96387	0.24528	0.10385	-0.23174	0.96445	-0.12705	-0.13132	0.09839	0.98645
24.6	0.69377855	-1.24843514	1.66515725	0.9562	0.27333	0.10477	-0.26051	0.95783	-0.12124	-0.13349	0.08864	0.98708
24.7	0.73009333	-1.24297646	1.66471556	0.94838	0.30205	0.09668	-0.29101	0.94998	-0.11337	-0.12609	0.07938	0.98884
24.8	0.76331123	-1.23074345	1.66280812	0.939	0.32867	0.10132	-0.31728	0.9415	-0.11365	-0.13275	0.07457	0.98834
24.9	0.79660549	-1.21467305	1.66075515	0.92939	0.35146	0.1127	-0.33954	0.93387	-0.11226	-0.14471	0.06607	0.98727
25	0.83171598	-1.19579074	1.6583039	0.91602	0.38055	0.12687	-0.3689	0.92338	-0.10618	-0.15756	0.05046	0.98622
25.1	0.8710251	-1.17164574	1.66049157	0.90406	0.40756	0.12871	-0.39695	0.91231	-0.10061	-0.15843	0.03987	0.98657
25.2	0.91347143	-1.14589426	1.6647962	0.89745	0.42407	0.12145	-0.41293	0.90447	-0.10684	-0.15515	0.04573	0.98683
25.3	0.95414568	-1.12504649	1.66810873	0.88291	0.45533	0.11466	-0.44531	0.88943	-0.10302	-0.14889	0.0399	0.98805
25.4	0.99246252	-1.10675392	1.67093266	0.87137	0.47934	0.10458	-0.47022	0.87678	-0.10075	-0.13999	0.03861	0.9894
25.5	1.02741352	-1.08859464	1.67317488	0.85738	0.50653	0.09127	-0.49734	0.861	-0.10643	-0.13249	0.04586	0.99012
25.6	1.06241286	-1.07340252	1.67478401	0.83181	0.54827	0.08655	-0.53929	0.8352	-0.10776	-0.13137	0.04296	0.9904
25.7	1.09826845	-1.06003234	1.67453591	0.80437	0.58691	0.09236	-0.5772	0.80879	-0.11266	-0.14082	0.03731	0.98933
25.8	1.13530775	-1.04541673	1.67442958	0.77721	0.6214	0.09905	-0.6096	0.78258	-0.12629	-0.15599	0.03778	0.98704
25.9	1.17497655	-1.0268474	1.68100713	0.73465	0.67373	0.0799	-0.66339	0.73802	-0.12346	-0.14215	0.03769	0.98913
26	1.20963592	-1.0091175	1.68351002	0.69324	0.71741	0.06885	-0.7087	0.69594	-0.11582	-0.131	0.0315	0.99088
26.1	1.23400692	-0.9912072	1.68154346	0.66984	0.73861	0.07595	-0.73041	0.67386	-0.11139	-0.13345	0.01914	0.99087
26.2	1.25342137	-0.96976389	1.68041951	0.63381	0.76995	0.07392	-0.76238	0.63799	-0.10837	-0.1306	0.01233	0.99136
26.3	1.27291661	-0.94230882	1.67846753	0.60186	0.79542	0.07124	-0.78847	0.60602	-0.10511	-0.12678	0.00709	0.99191
26.4	1.29192943	-0.90641935	1.67563459	0.5721	0.81777	0.06281	-0.81107	0.57547	-0.10491	-0.12194	0.00908	0.9925
26.5	1.30986323	-0.86482424	1.67253113	0.54681	0.83492	0.06251	-0.82828	0.55035	-0.10526	-0.12228	0.00578	0.99248
26.6	1.3272373	-0.81970628	1.66989278	0.51752	0.85293	0.06846	-0.84651	0.52202	-0.10451	-0.12488	-0.00386	0.99216
26.7	1.34324479	-0.77326557	1.66990807	0.49639	0.86553	0.06668	-0.85911	0.50083	-0.10539	-0.12461	-0.00496	0.99219
26.8	1.3587579	-0.72860259	1.67587874	0.47134	0.87915	0.07018	-0.87268	0.47641	-0.10702	-0.12752	-0.0108	0.99178
26.9	1.37597387	-0.68529369	1.68847967	0.43752	0.89645	0.07031	-0.89073	0.44278	-0.10268	-0.12318	-0.0177	0.99223
27	1.39350097	-0.64148677	1.70143416	0.41773	0.90671	0.05805	-0.90088	0.42165	-0.10306	-0.11793	-0.00924	0.99298
27.1	1.40974399	-0.60000541	1.71005587	0.39479	0.91696	0.05773	-0.91069	0.39886	-0.10753	-0.12162	-0.01012	0.99252
27.2	1.42642	-0.56394332	1.71949896	0.35068	0.93436	0.06323	-0.92791	0.35579	-0.11129	-0.12648	-0.01965	0.99177
27.3	1.44226661	-0.53243815	1.7315699	0.30585	0.947	0.0982	-0.94285	0.3156	-0.10694	-0.13227	-0.05988	0.9894
27.4	1.45309183	-0.49878754	1.74413124	0.26539	0.95725	0.11511	-0.95367	0.27818	-0.11462	-0.14174	-0.07936	0.98672
27.5	1.45764585	-0.46391687	1.75689244	0.21153	0.96976	0.12178	-0.96613	0.22631	-0.12399	-0.1478	-0.09143	0.98478
27.6	1.45800529	-0.43106256	1.76531181	0.17181	0.97565	0.13633	-0.97276	0.18988	-0.13296	-0.15561	-0.10978	0.9817
27.7	1.45496746	-0.40056467	1.76782066	0.13679	0.979	0.15116	-0.97895	0.15694	-0.1305	-0.15148	-0.13013	0.97986
27.8	1.4472876	-0.3691952	1.767573	0.10239	0.98047	0.1679	-0.98302	0.12557	-0.13379	-0.15226	-0.15135	0.97668
27.9	1.43635152	-0.33459113	1.7671661	0.09424	0.97853	0.18331	-0.98371	0.11984	-0.13398	-0.15307	-0.16769	0.97388
28	1.42591267	-0.29534079	1.77093014	0.08251	0.98041	0.17888	-0.98491	0.10762	-0.13555	-0.15215	-0.16499	0.97449
28.1	1.42082076	-0.25331804	1.77702512	0.06824	0.98504	0.15826	-0.98814	0.08861	-0.12545	-0.13759	-0.14783	0.9794
28.2	1.4197714	-0.21211102	1.78588249	0.07303	0.98701	0.14312	-0.98955	0.08959	-0.11294	-0.12429	-0.13338	0.98324
28.3	1.42108209	-0.1724327	1.79482349	0.05998	0.99072	0.12195	-0.99198	0.07277	-0.10332	-0.11124	-0.11477	0.98714
28.4	1.42225052	-0.1313127	1.80063162	0.04704	0.99557	0.08142	-0.99293	0.05549	-0.10489	-0.10894	-0.07591	0.99115
28.5	1.42459953	-0.08929904	1.80261492	0.04684	0.99808	0.04053	-0.99255	0.05108	-0.11065	-0.11251	-0.03505	0.99303
28.6	1.43005652	-0.04834733	1.80289251	0.04378	0.99889	0.01737	-0.99268	0.04545	-0.11187	-0.11253	-0.01235	0.99357
28.7	1.4391567	-0.00854793	1.80597958	0.03692	0.9991	0.02093	-0.99276	0.03906	-0.11357	-0.11429	-0.01659	0.99331
28.8	1.45055341	0.03333457	1.81110744	0.01584	0.99981	0.01149	-0.9936	0.01702	-0.11167	-0.11184	-0.00964	0.99368
28.9	1.46145955	0.07432819	1.81312875	-0.00214	0.99999	0.00236	-0.99433	-0.00188	-0.10631	-0.10631	-0.00257	0.99433
29	1.46997745	0.11226536	1.81310454	-0.01709	0.99984	-0.00585	-0.99509	-0.01758	-0.09741	-0.0975	0.00416	0.99523
29.1	1.47452809	0.14757434	1.81434798	-0.0235	0.99972	-0.00243	-0.99512	-0.02363	-0.0958	-0.09583	0.00017	0.9954
29.2	1.47607914	0.18092673	1.81448731	-0.02877	0.99938	0.02035	-0.99569	-0.02685	-0.08875	-0.08815	-0.02281	0.99585
29.3	1.47482145	0.21740485	1.81108356	-0.04276	0.99859	0.03145	-0.99546	-0.0399	-0.08638	-0.085	-0.035	0.99577
29.4	1.47175272	0.25897749	1.80476231	-0.04466	0.99818	0.04053	-0.99652	-0.04165	-0.07215	-0.07033	-0.04361	0.99657
29.5	1.46575815	0.30556521	1.79796325	-0.03038	0.99808	0.05395	-0.99734	-0.02669	-0.06788	-0.06631	-0.05586	0.99623
29.6	1.45936788	0.35575198	1.79122813	-0.02458	0.99867	0.04526	-0.99771	-0.02166	-0.06408	-0.06302	-0.04673	0.99692
29.7	1.4542365	0.40480228	1.78522919	-0.02509	0.99887	0.04043	-0.99779	-0.02254	-0.06246	-0.06148	-0.04191	0.99723
29.8	1.4486659	0.45640595	1.78231584	-0.03394	0.99914	0.02385	-0.99738	-0.03233	-0.06467	-0.06384	-0.02598	0.99762
29.9	1.44376293	0.51020666	1.78460875	-0.04714	0.99888	0.00365	-0.99651	-0.04677	-0.06916	-0.06891	-0.0069	0.9976
30	1.43956149	0.56314666	1.79194395	-0.06356	0.99786	-0.01529	-0.99502	-0.06454	-0.07594	-0.07677	0.01038	0.997
30.1	1.43732724	0.61395916	1.79987836	-0.10604	0.99398	-0.02765	-0.991	-0.10792	-0.07921	-0.08172	0.019	0.99647
30.2	1.43576921	0.66294253	1.80333937	-0.14363	0.98955	-0.01293	-0.98514	-0.14421	-0.09328	-0.09417	-0.00066	0.99556
30.3	1.43087855	0.71434401	1.80052951	-0.17134	0.98519	-0.00722	-0.97886	-0.17106	-0.11213	-0.1117	-0.01214	0.99367
30.4	1.42248767	0.76183936	1.79283905	-0.21819	0.97589	0.00606	-0.96866	-0.21581	-0.12296	-0.11869	-0.0327	0.99239
30.5	1.41277632	0.80718415	1.7807175	-0.26891	0.96283	0.02549	-0.95637	-0.26378	-0.12559	-0.1142	-0.05815	0.99175
30.6	1.39925699	0.85445927	1.77305649	-0.31487	0.94877	0.0264	-0.94313	-0.30964	-0.12097	-0.1066	-0.06299	0.99231
30.7	1.37861234	0.90491445	1.77049638	-0.35856	0.9335	0.00319	-0.92749	-0.35585	-0.1146	-0.10585	-0.04405	0.99341
30.8	1.35131815	0.95509815	1.76880695	-0.39469	0.91863	-0.01818	-0.91232	-0.39418	-0.11088	-0.10902	-0.02718	0.99367
30.9	1.32201248	1.00195422	1.77259264	-0.42376	0.90537	-0.02697	-0.89875	-0.42399	-0.11175	-0.11261	-0.02311	0.99337
31	1.296554	1.04324298	1.78007425	-0.45371	0.89104	-0.01412	-0.88453	-0.45221	-0.11452	-0.10843	-0.03947	0.99332
31.1	1.27577252	1.07990418	1.78214437	-0.46469	0.88547	-0.00144	-0.8803	-0.46214	-0.1072	-0.09558	-0.04855	0.99424
31.2	1.2558364	1.1149896	1.78333396	-0.49119	0.87095	0.01351	-0.86691	-0.48729	-0.10492	-0.08479	-0.06325	0.99439
31.3	1.2324273	1.15279919	1.78781286	-0.53589	0.84429	0.00025	-0.83984	-0.53304	-0.10262	-0.08651	-0.0552	0.99472
31.4	1.20858768	1.19323674	1.79032961	-0.58763	0.80892	-0.0182	-0.8046	-0.58657	-0.09244	-0.08545	-0.03968	0.99555
31.5	1.18480178	1.23310215	1.79307102	-0.64803	0.76098	-0.031	-0.75679	-0.64797	-0.08603	-0.08555	-0.03229	0.99581
31.6	1.15951022	1.27058747	1.79822063	-0.71406	0.6996	-0.02587	-0.69536	-0.71304	-0.08972	-0.08121	-0.04608	0.99563
31.7	1.1327968	1.30525822	1.80545344	-0.76567	0.64309	-0.01379	-0.63874	-0.76267	-0.10168	-0.0759	-0.06905	0.99472
31.8	1.10527047	1.33558386	1.80971747	-0.80862	0.58833	0.0019	-0.58506	-0.80377	-0.10795	-0.06199	-0.0884	0.99415
31.9	1.07538419	1.36054127	1.80965857	-0.84792	0.52999	0.01154	-0.52766	-0.8417	-0.11454	-0.05099	-0.10322	0.99335
32	1.04197139	1.38295394	1.80828914	-0.88003	0.47487	0.00743	-0.47253	-0.87391	-0.11404	-0.04766	-0.10387	0.99345
32.1	1.00205956	1.4055743	1.80626652	-0.9023	0.43102	-0.00828	-0.42768	-0.89739	-0.10852	-0.0542	-0.09438	0.99406
32.2	0.95795412	1.42441661	1.80472419	-0.92085	0.38977	-0.01066	-3.87E-01	-0.9164	-0.1034	-0.05007	-0.09109	0.99458
32.3	0.91163128	1.43868794	1.80408289	-0.93276	0.36049	-0.00023	-0.35856	-0.92784	-0.10273	-0.03724	-0.09574	0.99471
32.4	0.86595703	1.45067524	1.80404199	-0.9425	0.33361	0.0198	-0.3339	-0.93754	-0.09762	-0.014	-0.09862	0.99503
32.5	0.82002785	1.4624515	1.80602801	-0.95376	0.29962	0.02379	-0.30054	-0.94975	-0.08746	-0.00361	-0.09056	0.99588
32.6	0.77399954	1.47240287	1.80821975	-0.96336	0.26718	0.02343	-0.26821	-0.95936	-0.08772	-0.00096	-0.09079	0.99587
32.7	0.72895922	1.48659963	1.81252324	-0.9717	0.23542	0.01958	-0.23623	-0.96766	-0.08844	-0.00188	-0.09057	0.99589
32.8	0.68305523	1.50395378	1.81452857	-0.97539	0.21987	0.01674	-0.22048	-0.97127	-0.08958	-0.00344	-0.09106	0.99584
32.9	0.63640676	1.52510435	1.81252225	-0.9802	0.19794	0.00526	-0.19752	-0.97556	-0.09633	-0.01394	-0.09546	0.99534
33	0.59174885	1.55174786	1.80925932	-0.98426	0.17669	0.00184	-0.17601	-0.97944	-0.09861	-0.01562	-0.09738	0.99512
33.1	0.55039317	1.5816996	1.80876	-0.98696	0.16065	0.00979	-0.16079	-0.98156	-0.10337	-0.007	-0.10359	0.9946
33.2	0.5124283	1.61090758	1.81073917	-0.98985	0.13938	0.02792	-0.14164	-0.98366	-0.11109	0.01198	-0.11392	0.99342
33.3	0.47392789	1.63602125	1.81337911	-0.99302	0.11421	0.02941	-0.11686	-0.98651	-0.11463	0.01592	-0.11726	0.99297
33.4	0.43481156	1.65927586	1.81704651	-0.99619	0.08692	0.00738	-0.08721	-0.99051	-0.10622	-0.00192	-0.10646	0.99432
33.5	0.39746678	1.67970195	1.82062089	-0.9975	0.07037	-0.00626	-0.06941	-0.99266	-0.09907	-0.01319	-0.09839	0.99506
33.6	0.35802386	1.69749817	1.82529567	-0.99837	0.05433	-0.0172	-0.05243	-0.99393	-0.09673	-0.02235	-0.09567	0.99516
33.7	0.31478496	1.71261955	1.8268453	-0.99863	0.04767	-0.02141	-0.04541	-0.99436	-0.09585	-0.02586	-0.09474	0.99517
33.8	0.26856817	1.72386276	1.82558212	-0.99842	0.04995	-0.02579	-0.04725	-0.99424	-0.09624	-0.03044	-0.09487	0.99502
33.9	0.22277184	1.73038446	1.82721348	-0.99903	0.04048	-0.01711	-0.03861	-0.99443	-0.09806	-0.02098	-0.0973	0.99503
34	0.17817895	1.73359837	1.83692559	-0.99941	0.03197	-0.01276	-0.03046	-0.99403	-0.10479	-0.01603	-0.10434	0.99441
34.1	0.14114696	1.73701966	1.8435705	-0.99959	0.02846	-0.00126	-0.02816	-0.99387	-0.10688	-0.00429	-0.1068	0.99427
34.2	0.11033119	1.74003649	1.84657086	-0.99993	-0.00055	0.01147	-0.00072	-0.99382	-0.11102	0.01146	-0.11102	0.99375
34.3	0.07901804	1.74448006	1.84826335	-0.99893	-0.04437	0.01306	0.04268	-0.99305	-0.10972	0.01784	-0.10905	0.99388
34.4	0.04185878	1.75078892	1.84865554	-0.9971	-0.0761	0.00238	0.0754	-0.99121	-0.10868	0.01063	-0.10819	0.99407
34.5	-0.00092688	1.76018277	1.84854629	-0.99476	-0.09975	-0.02225	0.10157	-0.98912	-0.10638	-0.0114	-0.10808	0.99408
34.6	-0.04473999	1.77316007	1.84988858	-0.99136	-0.12641	-0.03496	0.1294	-0.98614	-0.10386	-0.02135	-0.10748	0.99398
34.7	-0.08619129	1.78816	1.85279147	-0.98843	-0.14814	-0.03253	0.1508	-0.98286	-0.10609	-0.01626	-0.10976	0.99382
34.8	-0.12271748	1.80212351	1.85388427	-0.98361	-0.1791	-0.02078	0.1803	-0.97727	-0.11152	-0.00033	-0.11344	0.99354
34.9	-0.15644782	1.81201087	1.85485895	-0.97609	-0.21695	-0.01333	0.21709	-0.96999	-0.10949	0.01082	-0.10977	0.9939
35	-0.19112072	1.8166606	1.85751614	-0.97173	-0.23543	-0.01781	0.23589	-0.96489	-0.11555	0.01002	-0.11648	0.99314
35.1	-0.22597884	1.81893172	1.86044035	-0.96816	-0.24946	-0.02108	0.25024	-0.96181	-0.11091	0.00739	-0.11265	0.99361
35.2	-0.25957855	1.81785049	1.86372255	-0.96305	-0.2686	-0.01989	0.26914	-0.95681	-0.10987	0.01048	-0.11116	0.99375
35.3	-0.29333517	1.81430448	1.86775991	-0.96068	-0.27754	-0.00836	0.27684	-0.95511	-0.1055	0.0213	-0.10366	0.99438
35.4	-0.32789644	1.80561758	1.8676272	-0.95879	-0.28409	0.00313	0.2821	-0.95325	-0.1083	0.03375	-0.10295	0.99411
35.5	-0.36679775	1.79242121	1.8663591	-0.95478	-0.29731	0.00303	0.29526	-0.94929	-0.10804	0.035	-0.10226	0.99414
35.6	-0.40863876	1.77529412	1.86694304	-0.94772	-0.3191	0.00265	0.31681	-0.94187	-0.11187	0.03819	-0.10518	0.99372
35.7	-0.45121014	1.75630119	1.86797557	-0.93934	-0.34295	-0.00506	0.34135	-0.93333	-0.11125	0.03343	-0.10623	0.99378
35.8	-0.49137102	1.73863822	1.86817005	-0.92827	-0.37189	-0.00431	0.37006	-0.92243	-0.11031	0.03705	-0.10399	0.99389
35.9	-0.5302802	1.72366991	1.86855031	-0.9204	-0.39086	-0.00955	0.38959	-0.91481	-0.10655	0.03291	-0.10179	0.99426
36	-0.56926443	1.71085059	1.87001431	-0.91102	-0.41219	-0.01197	0.41097	-0.90518	-0.10845	0.03386	-0.10372	0.99403
36.1	-0.61220938	1.70000207	1.86908546	-0.90379	-0.42726	-0.02491	0.4273	-0.89755	-0.10871	0.02409	-0.1089	0.99376
36.2	-0.657663	1.6917589	1.8653264	-0.89746	-0.43921	-0.04072	0.44089	-0.89044	-0.11287	0.01332	-0.11925	0.99277
36.3	-0.70118027	1.68589294	1.86099829	-0.8901	-0.45377	-0.04273	0.45555	-0.88281	-0.11458	0.01427	-0.12145	0.99249
36.4	-0.74138138	1.67840216	1.85891713	-0.87677	-0.47971	-0.03405	0.47985	-0.86794	-0.12817	0.03193	-0.12871	0.99117
36.5	-0.78191778	1.66928305	1.86096337	-0.85962	-0.51023	-0.02678	0.50869	-0.84976	-0.13836	0.04784	-0.13256	0.99002
36.6	-0.82184911	1.65957581	1.86147405	-0.83636	-0.54759	-0.02551	0.54529	-0.82627	-0.1412	0.05624	-0.132	0.98965
36.7	-0.85920876	1.650342	1.86108841	-0.81182	-0.58357	-0.01989	0.58085	-0.8036	-0.12974	0.05973	-0.11688	0.99135
36.8	-0.89428862	1.63702126	1.86552492	-0.78482	-0.61967	-0.00754	0.61576	-0.77839	-0.12226	0.06989	-0.10059	0.99247
36.9	-0.93077637	1.6171501	1.87099887	-0.76584	-0.64303	0.00127	0.63891	-0.76115	-0.11157	0.07271	-0.08463	0.99376
37	-0.96998713	1.59086662	1.87400075	-0.74912	-0.66243	0.00364	0.65861	-0.74537	-0.10321	0.07108	-0.07492	0.99465
37.1	-1.01324373	1.55927443	1.87765217	-0.73256	-0.6805	-0.01669	0.6793	-0.72926	-0.08209	0.04369	-0.07148	0.99648
37.2	-1.05677691	1.52098056	1.88736407	-0.72242	-0.69107	-0.02319	0.6905	-0.71924	-0.07684	0.03642	-0.07153	0.99677
37.3	-1.09994425	1.48227096	1.89832647	-0.71953	-0.69373	-0.03176	0.69407	-0.71683	-0.06648	0.02335	-0.06988	0.99728
37.4	-1.13571041	1.44804595	1.90271491	-0.70929	-0.70483	-0.01105	0.70374	-0.70711	-0.06883	0.0407	-0.0566	0.99757
37.5	-1.16866527	1.41755457	1.9022456	-0.69306	-0.72087	0.00407	0.71873	-0.69142	-0.07321	0.05558	-0.04781	0.99731
37.6	-1.20530325	1.38691496	1.89951788	-0.67257	-0.74003	0.0025	0.73785	-0.67084	-0.07453	0.05683	-0.04829	0.99722
37.7	-1.25019937	1.35366214	1.894576	-0.63905	-0.7689	-0.0204	0.76801	-0.63642	-7.16E-02	0.04206	-0.06142	0.99723
37.8	-1.2971715	1.32038025	1.88973793	-0.60754	-0.7934	-0.03758	0.79319	-0.60354	-0.08114	0.0417	-0.0791	0.99599
37.9	-1.34469476	1.29121764	1.89108434	-0.59156	-0.80576	-0.02844	0.80533	-0.58882	-0.06876	0.03865	-0.06358	0.99723
38	-1.38898043	1.26249232	1.89816677	-0.56824	-0.82245	-0.02603	0.8222	-0.56623	-0.0581	0.03305	-0.05442	0.99797
38.1	-1.42388039	1.23303492	1.9031112	-0.52442	-0.85044	-0.04177	0.85075	-0.52134	-0.06659	0.03485	-0.07045	0.99691
38.2	-1.45062357	1.20306723	1.90268457	-0.49396	-0.86809	-0.04913	0.8682	-0.48938	-0.08206	0.0472	-0.08319	0.99542
38.3	-1.47375515	1.17612137	1.90301939	-0.484	-0.87477	-0.02276	0.87307	-0.48098	-0.08012	0.05914	-0.05865	0.99653
38.4	-1.4952653	1.15055308	1.90373626	-0.45237	-0.89173	-0.01334	0.89009	-0.4505	-0.06921	0.05571	-0.04319	0.99751
38.5	-1.51580791	1.12294115	1.90160485	-0.40574	-0.91389	-0.01301	0.91311	-0.40469	-0.04964	0.0401	-0.03202	0.99868
38.6	-1.5335271	1.08829722	1.90094243	-0.38116	-0.92451	0.00169	0.92359	-0.38086	-0.04389	0.04122	-0.01517	0.99903
