Local Time	System Time	Position X	Position Y	Position Z	Distance 1	Distance 2	Distance 3	Distance 4	Distance 5	Distance 6	Distance 7	Distance 8
2882393	2851541	6.274000168	3.035000086	-0.8519999981	6.903999805	8.086000443	5.632999897	4.157000065	6.750999928	8.074000359	5.653999805	3.845000029
2882413	2851561	6.27699995	3.039999962	-0.8519999981	6.903999805	8.086000443	5.632999897	4.157000065	6.750999928	8.074000359	5.653999805	3.845000029
2882433	2851581	6.28000021	3.045000076	-0.8519999981	6.903999805	8.086000443	5.632999897	4.157000065	6.750999928	8.074000359	5.653999805	3.845000029
2882453	2851601	6.28399992	3.078000069	-0.7549999952	6.982999802	8	5.478000164	4.129000187	6.809999943	7.96999979	5.458000183	4.025000095
2882473	2851621	6.287000179	3.10800004	-0.6240000129	7.03399992	7.979000092	5.502999783	4.138000011	6.886000156	7.933000088	5.441999912	4.054999828
2882493	2851641	6.272999763	3.115999937	-0.8550000191	6.982999802	8	5.553999901	4.211999893	6.840000153	7.943999767	5.419000149	4.047999859
2882513	2851661	6.28000021	3.154000044	-0.6679999828	7.087999821	7.933000088	5.489999771	4.15899992	6.896999836	7.965000153	5.414999962	4.047999859
2882533	2851681	6.289000034	3.180999994	-0.7310000062	7.022999763	7.955999851	5.368999958	4.191999912	6.820000172	8.034999847	5.441999912	4.061999798
2882553	2851701	6.28000021	3.194000006	-0.7310000062	7.018000126	7.955999851	5.447000027	4.256000042	6.882999897	7.962999821	5.399000168	4.052999973
2882573	2851721	6.278999805	3.226999998	-0.773999989	7.105999947	7.900000095	5.440000057	4.247000217	6.847000122	7.934999943	5.406000137	4.083000183
2882593	2851741	6.28000021	3.243999958	-0.550999999	7.054999828	7.914000034	5.385000229	4.247000217	6.855999947	7.951000214	5.364999771	4.052999973
2882613	2851761	6.277999878	3.255000114	-0.6349999905	7.073999882	7.900000095	5.416999817	4.232999802	6.869999886	7.960999966	5.343999863	4
2882633	2851781	6.274000168	3.262000084	-0.6800000072	7.06400013	7.900000095	5.419000149	4.254000187	6.888000011	7.883999825	5.409999847	4.058000088
2882653	2851801	6.28000021	3.26699996	-0.6090000272	7.066999912	7.926000118	5.381000042	4.254000187	6.894999981	7.828000069	5.374000072	4.097000122
2882673	2851821	6.28000021	3.286999941	-0.5040000081	7.076000214	7.881999969	5.343999863	4.275000095	6.899000168	7.886000156	5.401000023	4.087999821
2882693	2851841	6.296000004	3.296000004	-0.7689999938	7.111000061	7.958000183	5.329999924	4.31400013	6.948999882	7.80700016	5.289000034	4.129000187
2882713	2851861	6.289999962	3.315999985	-0.8799999952	7.076000214	7.879000187	5.298999786	4.329999924	6.916999817	7.802999973	5.28000021	4.136000156
2882733	2851881	6.296999931	3.34100008	-0.7860000134	7.166999817	7.876999855	5.321000099	4.328000069	6.921999931	7.879000187	5.238999844	4.15899992
2882753	2851901	6.31400013	3.339999914	-0.6539999843	7.129000187	7.953999996	5.282999992	4.311999798	6.945000172	7.886000156	5.211999893	4.191999912
2882773	2851921	6.308000088	3.368000031	-0.7549999952	7.171000004	7.847000122	5.296000004	4.350999832	6.989999771	7.875	5.206999779	4.133999825
2882793	2851941	6.311999798	3.371000051	-0.7300000191	7.150000095	7.895999908	5.301000118	4.326000214	6.955999851	7.869999886	5.172999859	4.15899992
2882813	2851961	6.309000015	3.390000105	-0.7509999871	7.179999828	7.84499979	5.291999817	4.348999977	6.972000122	7.830999851	5.196000099	4.162000179
2882833	2851981	6.327000141	3.38499999	-0.7599999905	7.184999943	7.936999798	5.270999908	4.321000099	6.967000008	7.796000004	5.191999912	4.179999828
2882853	2852001	6.337999821	3.388000011	-0.8389999866	7.208000183	7.923999786	5.287000179	4.329999924	6.965000153	7.804999828	5.221000195	4.191999912
2882873	2852021	6.34499979	3.394000053	-0.8230000138	7.183000088	7.941999912	5.232999802	4.389999866	7.001999855	7.800000191	5.242000103	4.218999863
2882893	2852041	6.334000111	3.411999941	-0.9350000024	7.191999912	7.888999939	5.257999897	4.436999798	7.006000042	7.837999821	5.172999859	4.147999763
2882913	2852061	6.336999893	3.430000067	-1.164000034	7.25	7.933000088	5.262000084	4.500999928	6.973999977	7.800000191	5.165999889	4.162000179
2882933	2852081	6.330999851	3.444999933	-0.8679999709	7.210999966	7.857999802	5.235000134	4.427000046	6.972000122	7.772999763	5.099999905	4.175000191
2882953	2852101	6.322000027	3.463000059	-1.003999949	7.234000206	7.847000122	5.250999928	4.47300005	7.011000156	7.811999798	5.138999939	4.186999798
2882973	2852121	6.315999985	3.463000059	-1.018000007	7.193999767	7.888999939	5.243999958	4.493999958	6.967000008	7.782000065	5.099999905	4.210000038
2882993	2852141	6.315000057	3.470999956	-1.097000003	7.25	7.869999886	5.270999908	4.485000134	6.986000061	7.854000092	5.113999844	4.186999798
2883013	2852161	6.322000027	3.484999895	-1.054999948	7.265999794	7.869999886	5.228000164	4.489999771	7.03399992	7.80700016	5.089000225	4.208000183
2883033	2852181	6.322999954	3.492000103	-0.9570000172	7.241000175	7.857999802	5.211999893	4.47300005	7.097000122	7.77699995	5.137000084	4.217000008
2883053	2852201	6.326000214	3.496999979	-1.22300005	7.28000021	7.902999878	5.252999783	4.545000076	6.987999916	7.787000179	5.081999779	4.157000065
2883073	2852221	6.334000111	3.497999907	-0.94599998	7.258999825	7.875	5.204999924	4.453000069	7.015999794	7.758999825	5.047999859	4.171000004
2883093	2852241	6.34800005	3.506999969	-1.023000002	7.272999763	7.919000149	5.147999763	4.521999836	7.047999859	7.765999794	5.013999939	4.211999893
2883113	2852261	6.349999905	3.523000002	-0.9409999847	7.251999855	7.886000156	5.106999874	4.55700016	7.047999859	7.701000214	5.006999969	4.204999924
2883133	2852281	6.340000153	3.523999929	-0.8820000291	7.208000183	7.868000031	5.137000084	4.539999962	7.022999763	7.749000072	4.995999813	4.210000038
2883153	2852301	6.346000195	3.525000095	-0.9509999752	7.256999969	7.893000126	5.140999794	4.514999866	7.025000095	7.756000042	5.018000126	4.198999882
2883173	2852321	6.347000122	3.536999941	-1.055999994	7.284999847	7.875	5.151000023	4.552000046	7.039000034	7.758999825	5.037000179	4.218999863
2883193	2852341	6.353000164	3.553999901	-0.9509999752	7.301000118	7.854000092	5.106999874	4.535999775	7.083000183	7.754000187	5.012000084	4.271999836
2883213	2852361	6.363999844	3.571000099	-0.7490000129	7.282999992	7.872000217	5.020999908	4.55700016	7.109000206	7.758999825	4.955999851	4.232999802
2883233	2852381	6.355999947	3.582999945	-0.8360000253	7.248000145	7.857999802	5.032000065	4.620999813	7.126999855	7.711999893	4.952000141	4.230999947
2883253	2852401	6.352000237	3.585999966	-0.7149999738	7.25	7.830999851	5.054999828	4.546999931	7.071000099	7.747000217	4.979000092	4.211999893
2883273	2852421	6.361000061	3.59800005	-0.8370000124	7.291999817	7.868000031	5.013999939	4.593999863	7.039000034	7.679999828	4.895999908	4.258999825
2883293	2852441	6.354000092	3.60800004	-0.8920000196	7.284999847	7.821000099	5.05700016	4.59100008	7.098999977	7.65899992	4.97300005	4.269999981
2883313	2852461	6.353000164	3.621999979	-0.9819999933	7.316999912	7.821000099	5.054999828	4.613999844	7.125	7.715000153	4.938000202	4.302999973
2883333	2852481	6.361000061	3.628999949	-0.9940000176	7.330999851	7.854000092	5.039000034	4.611999989	7.087999821	7.68900013	4.921999931	4.28399992
2883353	2852501	6.340000153	3.628000021	-1.121999979	7.303999901	7.796000004	5.144000053	4.627999783	7.092000008	7.646999836	4.909999847	4.285999775
2883373	2852521	6.334000111	3.642999887	-0.9070000052	7.294000149	7.789000034	5.027999878	4.642000198	7.05700016	7.653999805	4.888999939	4.293000221
2883393	2852541	6.337999821	3.644999981	-1.241000056	7.352000237	7.852000237	5.110000134	4.678999901	7.085000038	7.636000156	4.887000084	4.290999889
2883413	2852561	6.327000141	3.657000065	-1.253000021	7.359000206	7.787000179	5.137000084	4.690999985	7.143000126	7.704999924	4.888999939	4.309000015
2883433	2852581	6.329999924	3.664000034	-1.184999943	7.370999813	7.802999973	5.105000019	4.657999992	7.114999771	7.701000214	4.868999958	4.336999893
2883453	2852601	6.340000153	3.678999901	-1.083999991	7.368999958	7.809999943	5.020999908	4.678999901	7.105999947	7.686999798	4.885000229	4.40899992
2883473	2852621	6.337999821	3.687000036	-0.8190000057	7.303999901	7.78000021	4.97300005	4.664999962	7.122000217	7.65899992	4.907999992	4.468999863
2883493	2852641	6.339000225	3.690999985	-1.027999997	7.334000111	7.802999973	5.006999969	4.69299984	7.164000034	7.65899992	4.849999905	4.418000221
2883513	2852661	6.337999821	3.707999945	-1.039000034	7.355000019	7.78000021	4.981999874	4.72300005	7.162000179	7.622000217	4.866000175	4.374000072
2883533	2852681	6.342000008	3.720999956	-1.065999985	7.361999989	7.797999859	4.967999935	4.742000103	7.111000061	7.638000011	4.81099987	4.410999775
2883553	2852701	6.342999935	3.752000093	-0.8119999766	7.375999928	7.717000008	4.892000198	4.72300005	7.059999943	7.670000076	4.81099987	4.389999866
2883573	2852721	6.335000038	3.75999999	-0.8550000191	7.328999996	7.742000103	4.914999962	4.750999928	7.050000191	7.625999928	4.842999935	4.436999798
2883593	2852741	6.333000183	3.760999918	-1.004999995	7.355000019	7.761000156	4.952000141	4.748000145	7.129000187	7.684000015	4.84800005	4.440999985
2883613	2852761	6.31799984	3.762000084	-1.077999949	7.34100008	7.728000164	4.998000145	4.767000198	7.092000008	7.68200016	4.877999783	4.440999985
2883633	2852781	6.316999912	3.755000114	-1.095999956	7.342999935	7.769999981	4.995999813	4.757999897	7.157000065	7.675000191	4.863999844	4.425000191
2883653	2852801	6.320000172	3.786000013	-1.100999951	7.421999931	7.704999924	4.938000202	4.796999931	7.183000088	7.56799984	4.762000084	4.40899992
2883673	2852821	6.334000111	3.786999941	-1.123999953	7.402999878	7.790999889	4.93599987	4.784999847	7.152999878	7.610000134	4.795000076	4.393000126
2883693	2852841	6.329999924	3.799000025	-1.036000013	7.380000114	7.730999947	4.912000179	4.809000015	7.054999828	7.59100008	4.84800005	4.53399992
2883713	2852861	6.323999882	3.795000076	-1.042999983	7.34499979	7.756000042	4.928999901	4.813000202	7.131999969	7.629000187	4.835999966	4.546999931
2883733	2852881	6.311999798	3.811000109	-1.149999976	7.401000023	7.68900013	4.962999821	4.827000141	7.118000031	7.625999928	4.774000168	4.52699995
2883753	2852901	6.309000015	3.828999996	-1.159000039	7.428999901	7.679999828	4.953999996	4.827000141	7.145999908	7.579999924	4.798999786	4.535999775
2883773	2852921	6.30700016	3.828999996	-1.052000046	7.377999783	7.708000183	4.923999786	4.81799984	7.138999939	7.59100008	4.748000145	4.528999805
2883793	2852941	6.302000046	3.832000017	-1.14199996	7.388999939	7.701000214	4.948999882	4.84100008	7.169000149	7.539999962	4.760000229	4.596000195
2883813	2852961	6.293000221	3.834000111	-1.034999967	7.349999905	7.686999798	4.919000149	4.849999905	7.122000217	7.543000221	4.771999836	4.605000019
2883833	2852981	6.293000221	3.845000029	-1.059000015	7.387000084	7.68200016	4.899000168	4.859000206	7.140999794	7.467999935	4.731999874	4.577000141
2883853	2853001	6.300000191	3.86500001	-0.9530000091	7.407999992	7.668000221	4.839000225	4.859000206	7.164000034	7.526000023	4.709000111	4.528999805
2883873	2853021	6.276000023	3.888000011	-1.008999944	7.370999813	7.59100008	4.877999783	4.916999817	7.150000095	7.532999992	4.728000164	4.559000015
2883893	2853041	6.270999908	3.898000002	-1.062999964	7.406000137	7.607999802	4.902999878	4.880000114	7.176000118	7.492000103	4.767000198	4.574999809
2883913	2853061	6.258999825	3.907000065	-1.195000052	7.406000137	7.614999771	4.926000118	4.940000057	7.251999855	7.55700016	4.671999931	4.577000141
2883933	2853081	6.264999866	3.90899992	-0.9679999948	7.394000053	7.624000072	4.861999989	4.873000145	7.198999882	7.585000038	4.690999985	4.565999985
2883953	2853101	6.267000198	3.917000055	-0.9570000172	7.406000137	7.59800005	4.856999874	4.875999928	7.197000027	7.539999962	4.677000046	4.584000111
2883973	2853121	6.282999992	3.944999933	-1.011999965	7.480000019	7.603000164	4.798999786	4.912000179	7.166999817	7.513000011	4.677000046	4.579999924
2883993	2853141	6.28399992	3.947999954	-1.047999978	7.43599987	7.617000103	4.842999935	4.912000179	7.193999767	7.532999992	4.68599987	4.56400013
2884013	2853161	6.289000034	3.953000069	-1.090999961	7.471000195	7.611999989	4.859000206	4.894000053	7.205999851	7.478000164	4.668000221	4.603000164
2884033	2853181	6.275000095	3.947999954	-1.093999982	7.420000076	7.586999893	4.901000023	4.902999878	7.198999882	7.531000137	4.684000015	4.624000072
2884053	2853201	6.27699995	3.951999903	-1.184999943	7.46600008	7.617000103	4.885000229	4.931000233	7.251999855	7.480000019	4.624000072	4.671999931
2884073	2853221	6.285999775	3.963999987	-1.019000053	7.47300005	7.593999863	4.81799984	4.906000137	7.243000031	7.456999779	4.663000107	4.68599987
2884093	2853241	6.282999992	3.95600009	-1.077999949	7.427000046	7.624000072	4.856999874	4.919000149	7.287000179	7.438000202	4.690999985	4.656000137
2884113	2853261	6.27699995	3.970999956	-0.9570000172	7.428999901	7.574999809	4.789999962	4.953999996	7.229000092	7.460999966	4.653999805	4.620999813
2884133	2853281	6.288000107	3.986000061	-0.8830000162	7.456999779	7.603000164	4.735000134	4.947000027	7.262000084	7.43599987	4.695000172	4.684000015
2884153	2853301	6.300000191	4.004000187	-0.80400002	7.474999905	7.59100008	4.699999809	4.94299984	7.270999908	7.434000015	4.550000191	4.638000011
2884173	2853321	6.300000191	4.03000021	-1.06400001	7.531000137	7.546999931	4.764999866	4.977000237	7.330999851	7.438000202	4.572999954	4.724999905
2884193	2853341	6.297999859	4.021999836	-1.207999945	7.514999866	7.596000195	4.855000019	4.955999851	7.255000114	7.464000225	4.550000191	4.745999813
2884213	2853361	6.290999889	4.032999992	-1.139999986	7.528999805	7.532999992	4.835999966	4.955999851	7.334000111	7.464000225	4.56099987	4.771999836
2884233	2853381	6.282999992	4.03399992	-1.179999948	7.513000011	7.546999931	4.849999905	4.97300005	7.282999992	7.502999783	4.572999954	4.762000084
2884253	2853401	6.28000021	4.047999859	-1.161999941	7.528999805	7.538000107	4.809000015	5	7.289999962	7.456999779	4.572999954	4.767000198
2884273	2853421	6.285999775	4.050000191	-1.057000041	7.526000023	7.545000076	4.789999962	4.947000027	7.31099987	7.420000076	4.485000134	4.748000145
2884293	2853441	6.291999817	4.044000149	-1.093999982	7.492000103	7.610000134	4.762000084	5	7.308000088	7.407999992	4.52699995	4.748000145
2884313	2853461	6.291999817	4.058000088	-1.07099998	7.531000137	7.535999775	4.764999866	4.988999844	7.272999763	7.335999966	4.552000046	4.771999836
2884333	2853481	6.293000221	4.079999924	-0.9629999995	7.526000023	7.526000023	4.688000202	5.025000095	7.375999928	7.402999878	4.489999771	4.762000084
2884353	2853501	6.291999817	4.100999832	-0.8830000162	7.513000011	7.524000168	4.642000198	5.061999798	7.316999912	7.337999821	4.478000164	4.827000141
2884373	2853521	6.289000034	4.124000072	-0.8730000257	7.531000137	7.492000103	4.635000229	5.061999798	7.301000118	7.34800005	4.486999989	4.822000027
2884393	2853541	6.287000179	4.15899992	-0.7870000005	7.56099987	7.434000015	4.59800005	5.065999985	7.322000027	7.34800005	4.53399992	4.796999931
2884413	2853561	6.277999878	4.153999805	-0.9850000143	7.519000053	7.486999989	4.69299984	5.061999798	7.34100008	7.323999882	4.485000134	4.81799984
2884433	2853581	6.288000107	4.156000137	-1.006000042	7.572999954	7.507999897	4.671999931	5.040999889	7.322000027	7.298999786	4.492000103	4.84100008
2884453	2853601	6.284999847	4.170000076	-0.9570000172	7.55700016	7.474999905	4.635000229	5.093999863	7.322000027	7.349999905	4.436999798	4.815000057
2884473	2853621	6.281000137	4.203999996	-0.8849999905	7.552000046	7.388999939	4.519999981	5.086999893	7.330999851	7.352000237	4.440999985	4.861999989
2884493	2853641	6.282999992	4.221000195	-0.9520000219	7.56099987	7.416999817	4.531000137	5.081999779	7.377999783	7.356999874	4.507999897	4.859000206
2884513	2853661	6.281000137	4.248000145	-0.6949999928	7.603000164	7.361999989	4.550000191	5.086999893	7.363999844	7.296999931	4.467000008	4.885000229
2884533	2853681	6.291999817	4.255000114	-0.6869999766	7.589000225	7.460999966	4.504000187	5.131999969	7.363999844	7.328999996	4.449999809	4.892000198
2884553	2853701	6.291999817	4.268000126	-0.7480000257	7.593999863	7.431000233	4.507999897	5.15500021	7.34800005	7.296999931	4.449999809	4.873000145
2884573	2853721	6.289000034	4.28399992	-0.6230000257	7.565999985	7.34800005	4.43900013	5.079999924	7.387000084	7.301000118	4.427000046	4.919000149
2884593	2853741	6.288000107	4.306000233	-0.7609999776	7.646999836	7.34499979	4.519999981	5.127999783	7.447999954	7.258999825	4.427000046	4.96600008
2884613	2853761	6.297999859	4.321000099	-0.6409999728	7.670000076	7.352000237	4.486999989	5.089000225	7.373000145	7.269000053	4.492000103	4.97300005
2884633	2853781	6.296999931	4.326000214	-0.625	7.636000156	7.349999905	4.497000217	5.105000019	7.380000114	7.284999847	4.40899992	4.991000175
2884653	2853801	6.301000118	4.318999767	-0.726000011	7.622000217	7.414999962	4.499000072	5.130000114	7.359000206	7.349999905	4.446000099	5.006999969
2884673	2853821	6.308000088	4.334000111	-0.5109999776	7.663000107	7.356999874	4.44299984	5.110000134	7.395999908	7.291999817	4.420000076	4.962999821
2884693	2853841	6.315999985	4.34499979	-0.6869999766	7.677000046	7.381999969	4.449999809	5.138999939	7.385000229	7.315000057	4.389999866	4.967999935
2884713	2853861	6.30700016	4.368999958	-0.4269999862	7.663000107	7.31099987	4.410999775	5.171000004	7.407999992	7.291999817	4.425000191	5.006999969
2884733	2853881	6.301000118	4.383999825	-0.8299999833	7.65199995	7.323999882	4.400000095	5.186999798	7.464000225	7.282999992	4.362999916	5.013999939
2884753	2853901	6.290999889	4.414000034	-0.6700000167	7.679999828	7.255000114	4.381000042	5.206999779	7.43599987	7.269000053	4.355999947	5.085000038
2884773	2853921	6.284999847	4.429999828	-0.4959999919	7.696000099	7.243000031	4.413000107	5.176000118	7.407999992	7.229000092	4.329999924	5.137000084
2884793	2853941	6.274000168	4.434999943	-0.5879999995	7.670000076	7.244999886	4.44299984	5.191999912	7.421999931	7.236000061	4.318999767	5.072999954
2884813	2853961	6.269999981	4.434999943	-0.8460000157	7.697999954	7.282999992	4.485000134	5.214000225	7.421999931	7.263999939	4.282000065	5.072999954
2884833	2853981	6.256999969	4.43599987	-0.8109999895	7.65899992	7.276000023	4.468999863	5.257999897	7.46600008	7.272999763	4.263000011	5.130000114
2884853	2854001	6.269000053	4.460999966	-0.7760000229	7.737999916	7.287000179	4.379000187	5.282999992	7.445000172	7.191999912	4.328000069	5.130000114
2884873	2854021	6.274000168	4.465000153	-0.7020000219	7.697999954	7.308000088	4.381000042	5.276000023	7.456999779	7.179999828	4.364999771	5.171000004
2884893	2854041	6.262000084	4.481999874	-0.6430000067	7.660999775	7.212999821	4.318999767	5.270999908	7.474999905	7.224999905	4.355999947	5.159999847
2884913	2854061	6.255000114	4.492000103	-0.9210000038	7.675000191	7.25	4.353000164	5.31400013	7.440999985	7.145999908	4.364999771	5.116000175
2884933	2854081	6.249000072	4.500999928	-0.6769999862	7.693999767	7.236000061	4.375999928	5.316999912	7.492000103	7.129000187	4.335000038	5.159999847
2884953	2854101	6.243999958	4.518000126	-0.5749999881	7.708000183	7.197000027	4.353000164	5.31400013	7.478000164	7.176000118	4.362999916	5.196000099
2884973	2854121	6.251999855	4.526000023	-0.5830000043	7.717000008	7.203999996	4.326000214	5.260000229	7.488999844	7.198999882	4.28399992	5.196000099
2884993	2854141	6.235000134	4.53000021	-0.7639999986	7.686999798	7.208000183	4.389999866	5.364999771	7.506000042	7.162000179	4.254000187	5.179999828
2885013	2854161	6.225999832	4.551000118	-0.7580000162	7.747000217	7.140999794	4.396999836	5.335000038	7.535999775	7.159999847	4.297999859	5.210000038
2885033	2854181	6.236000061	4.570000172	-0.8410000205	7.797999859	7.177999973	4.375999928	5.340000153	7.539999962	7.152999878	4.318999767	5.218999863
2885053	2854201	6.236999989	4.577000141	-0.7540000081	7.756000042	7.179999828	4.355999947	5.353000164	7.488999844	7.136000156	4.263000011	5.221000195
2885073	2854221	6.234000206	4.580999851	-0.9129999876	7.761000156	7.201000214	4.386000156	5.387000084	7.507999897	7.080999851	4.256000042	5.228000164
2885093	2854241	6.227000237	4.585999966	-0.8379999995	7.751999855	7.169000149	4.379000187	5.381000042	7.506000042	7.109000206	4.236000061	5.263999939
2885113	2854261	6.236000061	4.605000019	-0.6629999876	7.782000065	7.169000149	4.290999889	5.385000229	7.572999954	7.061999798	4.232999802	5.243999958
2885133	2854281	6.244999886	4.625	-0.7919999957	7.816999912	7.183000088	4.28399992	5.419000149	7.531000137	7.190000057	4.171000004	5.270999908
2885153	2854301	6.245999813	4.638000011	-0.746999979	7.765999794	7.157000065	4.223999977	5.407999992	7.56400013	7.098999977	4.230999947	5.245999813
2885173	2854321	6.236999989	4.638999939	-0.878000021	7.789000034	7.15500021	4.350999832	5.419000149	7.56099987	7.104000092	4.18900013	5.267000198
2885193	2854341	6.236000061	4.653999805	-0.6039999723	7.789000034	7.131999969	4.258999825	5.426000118	7.593999863	7.090000153	4.15899992	5.340000153
2885213	2854361	6.254000187	4.665999889	-0.9499999881	7.816999912	7.210999966	4.186999798	5.458000183	7.610000134	7.068999767	4.210000038	5.267000198
2885233	2854381	6.245999813	4.677999973	-0.6200000048	7.800000191	7.119999886	4.249000072	5.441999912	7.610000134	7.083000183	4.164000034	5.301000118
2885253	2854401	6.251999855	4.698999882	-0.7340000272	7.857999802	7.140999794	4.217000008	5.473999977	7.610000134	7.025000095	4.186999798	5.328000069
2885273	2854421	6.255000114	4.701000214	-0.7950000167	7.826000214	7.191999912	4.229000092	5.499000072	7.519000053	7.03399992	4.222000122	5.387000084
2885293	2854441	6.243999958	4.725999832	-0.8410000205	7.857999802	7.104000092	4.236000061	5.534999847	7.553999901	7.071000099	4.15199995	5.382999897
2885313	2854461	6.232999802	4.736000061	-0.6869999766	7.816999912	7.112999916	4.208000183	5.538000107	7.521999836	6.989999771	4.172999859	5.389999866
2885333	2854481	6.235000134	4.743999958	-0.52700001	7.833000183	7.104000092	4.179999828	5.497000217	7.528999805	7.018000126	4.184999943	5.360000134
2885353	2854501	6.237999916	4.756999969	-0.7220000029	7.857999802	7.122000217	4.179999828	5.544000149	7.550000191	7.061999798	4.15899992	5.419000149
2885373	2854521	6.228000164	4.755000114	-0.7699999809	7.821000099	7.114999771	4.223999977	5.546999931	7.581999779	6.96999979	4.18200016	5.416999817
2885393	2854541	6.228000164	4.77699995	-0.8659999967	7.888999939	7.09499979	4.198999882	5.585000038	7.565999985	6.952000141	4.098999977	5.409999847
2885413	2854561	6.225999832	4.809000015	-0.9169999957	7.934999943	7.043000221	4.208000183	5.597000122	7.611999989	7.039000034	4.080999851	5.436999798
2885433	2854581	6.231999874	4.797999859	-0.8909999728	7.875	7.140999794	4.210000038	5.566999912	7.585000038	6.928999901	4.065000057	5.409999847
2885453	2854601	6.248000145	4.806000233	-0.7969999909	7.927999973	7.114999771	4.162000179	5.541999817	7.605000019	6.980999947	4.039000034	5.443999767
2885473	2854621	6.25	4.81799984	-0.7820000052	7.907000065	7.112999916	4.136000156	5.604000092	7.668000221	6.920000076	4.022999763	5.461999893
2885493	2854641	6.239999771	4.815999985	-0.5320000052	7.854000092	7.06400013	4.150000095	5.551000118	7.693999767	6.896999836	4.066999912	5.441999912
2885513	2854661	6.225999832	4.822000027	-0.9409999847	7.888999939	7.071000099	4.218999863	5.622000217	7.68200016	6.892000198	4.047999859	5.493999958
2885533	2854681	6.229000092	4.84100008	-0.8920000196	7.948999882	7.050000191	4.18200016	5.598999977	7.650000095	6.96999979	4.044000149	5.499000072
2885553	2854701	6.236000061	4.859000206	-0.8759999871	7.953999996	7.076000214	4.133999825	5.639999866	7.68200016	6.921999931	3.997999907	5.461999893
2885573	2854721	6.228000164	4.872000217	-0.8320000172	7.927999973	7.032000065	4.15199995	5.639999866	7.749000072	6.962999821	3.994999886	5.497000217
2885593	2854741	6.227000237	4.881000042	-0.7289999723	7.921000004	7.052999973	4.105999947	5.649000168	7.711999893	6.945000172	3.987999916	5.514999866
2885613	2854761	6.230000019	4.901000023	-0.7419999838	7.960999966	7.03000021	4.085000038	5.660999775	7.670000076	6.927000046	4.006999969	5.517000198
2885633	2854781	6.232999802	4.914000034	-0.9169999957	7.994999886	7.018000126	4.147999763	5.649000168	7.68200016	7.004000187	4.008999825	5.521999836
2885653	2854801	6.21999979	4.927999973	-0.8730000257	7.951000214	7.013000011	4.114999771	5.71999979	7.708000183	6.928999901	4.011000156	5.492000103
2885673	2854821	6.204999924	4.931000233	-1.041000009	7.981999874	6.955999851	4.247000217	5.660999775	7.722000122	6.960999966	4	5.521999836
2885693	2854841	6.191999912	4.93599987	-1.001999974	7.953999996	6.979000092	4.191999912	5.715000153	7.739999771	6.965000153	3.970000029	5.559999943
2885713	2854861	6.18900013	4.948999882	-0.9879999757	7.974999905	6.987999916	4.15199995	5.737999916	7.711999893	7.05700016	3.948999882	5.565000057
2885733	2854881	6.204999924	4.977000237	-0.8100000024	8.026000023	6.980999947	4.046000004	5.732999802	7.744999886	6.910999775	3.967000008	5.607999802
2885753	2854901	6.221000195	4.993000031	-0.7220000029	8.013999939	7.025000095	3.994999886	5.754000187	7.728000164	6.953999996	3.940000057	5.598999977
2885773	2854921	6.222000122	4.995999813	-0.5690000057	7.984000206	6.962999821	4.027999878	5.688000202	7.722000122	6.928999901	3.877000093	5.59499979
2885793	2854941	6.214000225	4.991000175	-0.6309999824	7.951000214	6.977000237	4.047999859	5.717000008	7.749000072	6.862999916	3.926000118	5.598999977
2885813	2854961	6.221000195	4.985000134	-0.7919999957	7.988999844	7.008999825	4.071000099	5.698999882	7.81400013	6.960999966	3.937000036	5.624000072
2885833	2854981	6.236999989	4.986000061	-0.4970000088	7.993000031	7.03399992	3.980999947	5.698999882	7.742000103	6.847000122	3.900000095	5.612999916
2885853	2855001	6.21999979	4.997000217	-0.7329999804	7.967999935	6.979000092	4.037000179	5.778999805	7.693999767	6.837999821	3.907000065	5.638000011
2885873	2855021	6.224999905	5.002999783	-0.9390000105	8.029999733	7.015999794	4.066999912	5.761000156	7.723999977	6.888000011	3.930999994	5.612999916
2885893	2855041	6.244999886	5.018000126	-0.6940000057	8.057999611	7.013000011	3.971999884	5.727000237	7.78000021	6.837999821	3.904999971	5.605999947
2885913	2855061	6.244999886	5.037000179	-0.7940000296	8.039999962	7.037000179	3.95600009	5.847000122	7.800000191	6.789999962	3.895999908	5.625999928
2885933	2855081	6.236000061	5.045000076	-0.7590000033	8.015999794	6.997000217	3.986000061	5.81799984	7.739999771	6.867000103	3.904999971	5.671999931
2885953	2855101	6.224999905	5.06099987	-0.7480000257	8.029999733	6.947000027	3.986000061	5.824999809	7.718999863	6.901000023	3.872999907	5.705999851
2885973	2855121	6.215000153	5.048999786	-0.5910000205	7.965000153	7.008999825	3.987999916	5.827000141	7.78399992	6.93599987	3.832999945	5.763000011
2885993	2855141	6.199999809	5.06099987	-0.7649999857	8	6.938000202	4.006999969	5.847000122	7.737999916	6.894999981	3.898000002	5.757999897
2886013	2855161	6.203999996	5.072999954	-0.7850000262	8.034999847	6.973999977	3.971999884	5.854000092	7.744999886	6.778999805	3.881999969	5.708000183
2886033	2855181	6.195000172	5.087999821	-0.8180000186	8.001999855	6.910999775	3.927999973	5.852000237	7.751999855	6.816999912	3.911999941	5.717000008
2886053	2855201	6.190999985	5.103000164	-0.7680000067	8.036999702	6.927000046	3.967000008	5.886000156	7.787000179	6.767000198	3.845000029	5.771999836
