Time	Position X	Position Y	Position Z	Rotation[0]	Rotation[1]	Rotation[2]	Rotation[3]	Rotation[4]	Rotation[5]	Rotation[6]	Rotation[7]	Rotation[8]
96.9	-0.07328659	-0.02637714	1.31591068	0.24719	-0.95981	0.13293	0.96867	0.24138	-0.05844	0.02401	0.14321	0.9894
97	-0.04485748	-0.02500978	1.30350095	0.33392	-0.93481	0.12094	0.94248	0.32906	-0.05873	0.0151	0.13359	0.99092
97.1	-0.02237914	-0.02452392	1.28705272	0.41548	-0.9032	0.10776	0.90948	0.41058	-0.06533	0.01476	0.12515	0.99203
97.2	-0.00589158	-0.02051777	1.27102727	0.49361	-0.86213	0.11437	0.86966	0.48827	-0.07275	0.00688	0.13537	0.99077
97.3	0.00421856	-0.01456206	1.25697748	0.58279	-0.80304	0.12441	0.81259	0.57726	-0.08045	-0.00721	0.14798	0.98896
97.4	0.00516796	-0.01198436	1.24443633	0.66747	-0.73388	0.12609	0.74393	0.66458	-0.07002	-0.03241	0.14054	0.98954
97.5	0.00197848	-0.00863102	1.23281517	0.73678	-0.6645	0.12488	0.67405	0.73635	-0.05867	-0.05297	0.1274	0.99044
97.6	-0.00160584	-0.00423737	1.21833892	0.7991	-0.58904	0.12032	0.59802	0.79935	-0.05837	-0.0618	0.1186	0.99102
97.7	-0.00700465	-0.00063576	1.19567397	0.84617	-0.52083	0.11284	0.52869	0.84703	-0.05493	-0.06697	0.10614	0.99209
97.8	-0.01618829	0.00580945	1.16549819	0.87616	-0.46878	0.11224	0.47641	0.87759	-0.0536	-0.07337	0.10043	0.99223
97.9	-0.02821021	0.00983489	1.131471	0.90027	-0.41987	0.11503	0.42579	0.90426	-0.03175	-0.09068	0.07756	0.99285
98	-0.03706987	0.01379506	1.09869258	0.91762	-0.38311	0.10582	0.38864	0.92065	-0.03695	-0.08326	0.07503	0.9937
98.1	-0.04660017	0.01470869	1.06831863	0.92335	-0.36959	0.10404	0.37453	0.92665	-0.03217	-0.08452	0.06867	0.99405
98.2	-0.05056787	0.01581241	1.0414151	0.93582	-0.34007	0.0927	0.345	0.93761	-0.04324	-0.07221	0.07245	0.99476
98.3	-0.04925738	0.01701172	1.01727543	0.94407	-0.32042	0.07783	0.3248	0.94435	-0.05207	-0.05682	0.07443	0.99561
98.4	-0.04602506	0.01876175	0.99881678	0.94611	-0.31564	0.07244	0.3199	0.94572	-0.05728	-0.05043	0.07736	0.99573
98.5	-0.04210417	0.02250152	0.98697339	0.948	-0.30997	0.07216	0.31414	0.94774	-0.05581	-0.05109	0.07558	0.99583
98.6	-0.03826712	0.02831935	0.97839583	0.95018	-0.30383	0.06967	0.30701	0.95085	-0.04042	-0.05397	0.0598	0.99675
98.7	-0.033198	0.03727649	0.97079057	0.96343	-0.26204	0.05607	0.26482	0.96301	-0.04974	-0.04096	0.06277	0.99719
98.8	-0.02945079	0.04171126	0.95953575	0.9677	-0.24433	0.06219	0.24676	0.96845	-0.03491	-0.0517	0.04912	0.99745
98.9	-0.02209401	0.04759433	0.94334454	0.97332	-0.22233	0.05668	0.22526	0.97292	-0.05176	-0.04364	0.06315	0.99705
99	-0.0154455	0.05229235	0.91767985	0.97589	-0.20861	0.06414	0.21293	0.97455	-0.07014	-0.04788	0.08211	0.99547
99.1	-0.00885483	0.05400684	0.88435391	0.97838	-0.19141	0.07835	0.1974	0.97725	-0.07753	-0.06173	0.09132	0.99391
99.2	0.00377768	0.05756697	0.84927034	0.977	-0.19714	0.08134	0.20512	0.97304	-0.10548	-0.05836	0.11974	0.99109
99.3	0.0202194	0.05358585	0.81294066	0.98413	-0.16603	0.06255	0.17168	0.98012	-0.09949	-0.04479	0.10865	0.99307
99.4	0.03375531	0.04245037	0.7783385	0.99217	-0.12227	0.02544	0.12389	0.98931	-0.07688	-0.01577	0.07943	0.99672
99.5	0.03796503	0.04034871	0.74111082	0.99581	-0.08654	0.02961	0.08885	0.9921	-0.08861	-0.02171	0.09086	0.99563
99.6	0.04119889	0.04945911	0.69800434	0.99857	-0.04924	0.02083	0.05129	0.99227	-0.11304	-0.0151	0.11395	0.99337
99.7	0.04241104	0.06806291	0.65061546	0.99997	-0.00619	0.00458	0.00681	0.98873	-0.14953	-0.0036	0.14956	0.98875
99.8	0.03791135	0.0884226	0.60096143	0.99983	0.01793	0.00413	-0.01681	0.98134	-0.19153	-0.00749	0.19143	0.98148
99.9	0.03305942	0.10346526	0.5572143	0.9995	0.02969	-0.01126	-0.03142	0.97597	-0.21562	0.00459	0.21587	0.97641
100	0.02957375	0.1101961	0.5229806	0.99759	0.05909	-0.03647	-0.06544	0.9757	-0.20912	0.02323	0.211	0.97721
