Time	Position X	Position Y	Position Z	Rotation[0]	Rotation[1]	Rotation[2]	Rotation[3]	Rotation[4]	Rotation[5]	Rotation[6]	Rotation[7]	Rotation[8]
20	1.90676005	1.69062541	1.7925871	-0.0666	0.99775	0.00823	-0.99778	-0.06662	0.00164	0.00218	-0.0081	0.99996
20.1	1.91112921	1.71881873	1.82896581	-0.09597	0.9953	0.0131	-0.99533	-0.0961	0.00966	0.01087	-0.01212	0.99987
20.2	1.91343141	1.74084465	1.85983058	-0.10485	0.99396	0.03253	-0.99442	-0.10517	0.00847	0.01184	-0.03146	0.99943
20.3	1.91243239	1.76022035	1.88400965	-0.12367	0.99145	0.04151	-0.99218	-0.12425	0.01172	0.01678	-0.03974	0.99907
20.4	1.90634926	1.77772904	1.90399575	-0.16696	0.98521	0.0385	-0.98567	-0.16773	0.01773	0.02393	-0.03499	0.9991
20.5	1.89611886	1.79479869	1.91884944	-0.22184	0.9745	0.03364	-0.97452	-0.22275	0.02633	0.03315	-0.02695	0.99909
20.6	1.88053373	1.810267	1.92731546	-0.28823	0.95652	0.04455	-0.95664	-0.28968	0.03049	0.04207	-0.03383	0.99854
20.7	1.86104018	1.82303716	1.93106087	-0.34987	0.93426	0.06895	-0.93496	-0.35285	0.03676	0.05867	-0.0516	0.99694
20.8	1.8413803	1.83595641	1.93316311	-0.41384	0.90607	0.08815	-0.90728	-0.41845	0.04164	0.07461	-0.06274	0.99524
20.9	1.82010216	1.84480606	1.93316871	-0.4793	0.87054	0.11151	-0.87323	-0.48576	0.03889	0.08802	-0.07873	0.993
21	1.79832883	1.8560056	1.93470566	-0.55399	0.8223	0.13008	-0.82669	-0.56181	0.03072	0.09834	-0.09052	0.99103
21.1	1.77605525	1.87081825	1.93536948	-0.62519	0.76961	0.12975	-0.7741	-0.63266	0.0227	0.09956	-0.08625	0.99129
21.2	1.75318858	1.88678753	1.93486469	-0.68786	0.7129	0.13646	-0.71904	-0.69494	0.00604	0.09914	-0.09397	0.99063
21.3	1.72844393	1.90354169	1.93397778	-0.74851	0.64874	0.13733	-0.65712	-0.75346	-0.02227	0.08903	-0.10691	0.99027
21.4	1.70069779	1.91691985	1.93178779	-0.80212	0.58161	0.13537	-0.59266	-0.80313	-0.06117	0.07314	-0.12929	0.98891
21.5	1.67185114	1.92726449	1.9288463	-0.84681	0.51547	0.13114	-0.5287	-0.8427	-0.1016	0.05815	-0.15537	0.98614
21.6	1.64122683	1.93560369	1.92475219	-0.88911	0.44267	0.11632	-0.45571	-0.87986	-0.13479	0.04268	-0.17285	0.98402
21.7	1.61097818	1.93864257	1.92192372	-0.92627	0.36226	0.10383	-0.37519	-0.91234	-0.16394	0.03534	-0.19081	0.98099
21.8	1.58144078	1.94360951	1.91708546	-0.95261	0.29015	0.0914	-0.30202	-0.93798	-0.17024	0.03633	-0.18978	0.98115
21.9	1.54923974	1.94349088	1.91009726	-0.96993	0.22774	0.0859	-0.23982	-0.9545	-0.17727	0.04161	-0.19254	0.98041
22	1.51471517	1.93740485	1.90134566	-0.98013	0.17909	0.08523	-0.19223	-0.96358	-0.18591	0.04883	-0.1986	0.97886
22.1	1.47831667	1.9273559	1.8915921	-0.98711	0.13341	0.08841	-0.1482	-0.97049	-0.19024	0.06042	-0.20089	0.97775
22.2	1.4412774	1.91934386	1.87955391	-0.99033	0.09465	0.10141	-0.11177	-0.97744	-0.17919	0.08217	-0.1888	0.97857
22.3	1.40371562	1.9177358	1.86267186	-0.99252	0.05595	0.10849	-0.07301	-0.98438	-0.16022	0.09783	-0.16694	0.9811
22.4	1.36463308	1.9205131	1.84460005	-0.99362	0.03119	0.1084	-0.04627	-0.98915	-0.13945	0.10288	-0.14358	0.98428
22.5	1.32696126	1.92683183	1.82393315	-0.99412	0.01557	0.10714	-0.02831	-0.99256	-0.11842	0.10449	-0.12076	0.98717
22.6	1.29002971	1.93626855	1.79771444	-0.99375	-0.00608	0.11146	-0.00468	-0.99537	-0.09603	0.11152	-0.09595	0.98912
22.7	1.25168071	1.9478929	1.76373655	-0.99376	-0.02965	0.10751	0.02201	-0.99719	-0.07157	0.10933	-0.06876	0.99162
22.8	1.21243056	1.9589199	1.72163649	-0.99402	-0.06054	0.09084	0.05509	-0.99659	-0.06143	0.09425	-0.05606	0.99397
22.9	1.17393176	1.96716808	1.67987838	-0.99137	-0.09759	0.08748	0.09321	-0.99424	-0.05282	0.09214	-0.04421	0.99476
23	1.13489705	1.97509377	1.64113653	-0.99003	-0.11968	0.07432	0.11696	-0.99234	-0.03985	0.07852	-0.03076	0.99644
23.1	1.09765474	1.98041927	1.60404456	-0.98699	-0.14612	0.06702	0.14424	-0.98902	-0.03208	0.07098	-0.02199	0.99724
23.2	1.06350032	1.98399638	1.56792283	-0.98652	-0.15026	0.06478	0.14888	-0.98852	-0.02558	0.06788	-0.01559	0.99757
23.3	1.0311101	1.98500416	1.52889319	-0.98622	-0.15251	0.06404	0.15163	-0.98827	-0.01838	0.06609	-0.00842	0.99778
23.4	0.99745283	1.98318432	1.4866796	-0.9845	-0.16184	0.06756	0.16159	-0.98682	-0.0092	0.06816	0.00186	0.99767
23.5	0.95788703	1.97593916	1.44958996	-0.98556	-0.16222	0.04857	0.1622	-0.98675	-0.00439	0.04864	0.00355	0.99881
23.6	0.91536559	1.96468404	1.42304481	-0.98941	-0.1423	0.02865	0.14214	-0.98982	-0.00744	0.02942	-0.00329	0.99956
23.7	0.87388104	1.95231879	1.40307683	-0.99126	-0.13072	0.01769	0.13061	-0.99141	-0.00687	0.01844	-0.0045	0.99982
23.8	0.83329165	1.94161765	1.3866169	-0.9925	-0.12222	0.00333	0.1222	-0.99248	-0.00679	0.00414	-0.00633	0.99997
23.9	0.79539384	1.93746008	1.36788923	-0.99335	-0.11388	-0.01721	0.11403	-0.99344	-0.00814	-0.01617	-0.01005	0.99982
24	0.76129553	1.93877951	1.34523466	-0.99451	-0.09885	-0.03428	0.09912	-0.99506	-0.00617	-0.0335	-0.00953	0.99939
24.1	0.72780093	1.94413545	1.31807835	-0.99314	-0.09901	-0.06224	0.09926	-0.99506	-0.00096	-0.06184	-0.00713	0.99806
24.2	0.69914782	1.95135123	1.28433193	-0.99294	-0.10446	-0.05621	0.10426	-0.99453	0.00658	-0.05659	0.00067	0.9984
24.3	0.67090273	1.95780834	1.24988301	-0.99204	-0.10855	-0.06385	0.10775	-0.99405	0.01585	-0.06519	0.00884	0.99783
24.4	0.64439125	1.9648841	1.22946869	-0.98912	-0.13348	-0.06179	0.13152	-0.9907	0.03483	-0.06586	0.02632	0.99748
24.5	0.62363999	1.97355816	1.22126902	-0.98973	-0.13825	-0.03635	0.13688	-0.98987	0.03778	-0.0412	0.03242	0.99862
24.6	0.60433647	1.98388385	1.2252112	-0.99114	-0.13245	-0.00983	0.13198	-0.9905	0.03859	-0.01484	0.03695	0.99921
24.7	0.58206754	1.99490506	1.24015976	-0.99067	-0.13562	0.01374	0.13607	-0.98989	0.04	0.00818	0.04149	0.99911
24.8	0.55490783	2.00040189	1.25667085	-0.98767	-0.1559	0.01449	0.15639	-0.98674	0.04337	0.00754	0.0451	0.99895
24.9	0.53130193	2.00131726	1.26858994	-0.98269	-0.17945	0.04594	0.18168	-0.98208	0.05013	0.03612	0.05761	0.99769
25	0.50917417	1.99324101	1.27452367	-0.98466	-0.16219	0.06439	0.16555	-0.98489	0.05076	0.05519	0.06064	0.99663
25.1	0.48601759	1.98074261	1.29579657	-0.98793	-0.13205	0.08102	0.137	-0.98882	0.05885	0.07234	0.06924	0.99497
25.2	0.45687329	1.9688395	1.33721235	-0.98793	-0.13058	0.08339	0.13643	-0.98826	0.0688	0.07342	0.07935	0.99414
25.3	0.42073426	1.95726145	1.39056998	-0.9891	-0.13579	0.05699	0.13962	-0.98774	0.06975	0.04682	0.07695	0.99594
25.4	0.38667624	1.94661366	1.43339786	-0.99284	-0.10964	0.04734	0.11244	-0.99178	0.0611	0.04025	0.06599	0.99701
25.5	0.35384023	1.93926664	1.47010977	-0.99465	-0.09841	0.03129	0.09984	-0.99384	0.04811	0.02636	0.05098	0.99835
25.6	0.32043342	1.93869406	1.51948977	-0.99539	-0.09416	0.0183	0.09492	-0.99441	0.04625	0.01384	0.04778	0.99876
25.7	0.28589268	1.94219248	1.57747673	-0.99625	-0.08647	0.0015	0.08646	-0.99538	0.04188	-0.00213	0.04185	0.99912
25.8	0.25337011	1.94620401	1.63756848	-0.99613	-0.08702	0.01241	0.08739	-0.99563	0.03298	0.00949	0.03394	0.99938
25.9	0.22007675	1.94897964	1.69314023	-0.99489	-0.10012	0.0132	0.10037	-0.99474	0.0203	0.0111	0.02152	0.99971
26	0.18686219	1.95160195	1.73985899	-0.99368	-0.11175	0.01064	0.11195	-0.99351	0.01991	0.00835	0.02098	0.99975
26.1	0.15328873	1.952038	1.78006896	-0.99358	-0.11312	0.00283	0.11315	-0.99329	0.02389	0.00011	0.02405	0.99971
26.2	0.12129961	1.94916914	1.81168477	-0.99379	-0.11129	-0.00215	0.11118	-0.99341	0.02793	-0.00524	0.02752	0.99961
26.3	0.09370024	1.94396321	1.83978009	-0.99497	-0.09927	0.01355	0.09963	-0.99458	0.02962	0.01054	0.03082	0.99947
26.4	0.06649863	1.93673336	1.86630457	-0.99603	-0.08565	0.02404	0.08646	-0.99565	0.03483	0.02095	0.03677	0.9991
26.5	0.03888246	1.92785023	1.89085707	-0.99632	-0.07799	0.03568	0.07916	-0.99633	0.03256	0.03301	0.03527	0.99883
26.6	0.01108417	1.91995653	1.91172631	-0.99709	-0.06791	0.03472	0.06883	-0.99729	0.02588	0.03287	0.0282	0.99906
26.7	-0.01621987	1.91633224	1.92816811	-0.99722	-0.05618	0.04887	0.05715	-0.99819	0.01857	0.04774	0.02132	0.99863
26.8	-0.04630366	1.91809001	1.9388345	-0.9974	-0.04963	0.05216	0.05056	-0.99858	0.01673	0.05126	0.01932	0.9985
26.9	-0.07786224	1.92455641	1.94340072	-0.99639	-0.06132	0.05866	0.06249	-0.99788	0.01842	0.0574	0.02202	0.99811
27	-0.10984503	1.93435481	1.94594223	-0.99495	-0.07451	0.0673	0.07606	-0.99689	0.02083	0.06554	0.02585	0.99752
27.1	-0.14135716	1.9449288	1.94915049	-0.9917	-0.09712	0.08427	0.09908	-0.99489	0.01936	0.08196	0.02755	0.99625
27.2	-0.1748268	1.95415801	1.95308336	-0.98933	-0.11657	0.08735	0.11879	-0.9927	0.02073	0.08429	0.03089	0.99596
27.3	-0.2094677	1.961641	1.95266636	-0.98707	-0.13132	0.09194	0.1341	-0.99066	0.02471	0.08784	0.03672	0.99546
27.4	-0.24835488	1.96518731	1.94834221	-0.98754	-0.13528	0.08034	0.13804	-0.98998	0.02985	0.0755	0.04056	0.99632
27.5	-0.2884836	1.96511896	1.94131352	-0.9874	-0.13876	0.07609	0.14171	-0.98929	0.03487	0.07044	0.04521	0.99649
27.6	-0.32810135	1.96225264	1.93174768	-0.98839	-0.13204	0.07513	0.13516	-0.99009	0.03818	0.06935	0.04789	0.99644
27.7	-0.36610402	1.95693913	1.91971092	-0.9891	-0.12245	0.08174	0.12591	-0.99129	0.03852	0.07631	0.04839	0.99591
27.8	-0.40236265	1.95010879	1.90629101	-0.99024	-0.10738	0.08886	0.11135	-0.99293	0.04108	0.08382	0.05058	0.9952
27.9	-0.43721403	1.94195359	1.89240525	-0.99113	-0.09609	0.09177	0.10017	-0.99413	0.04091	0.0873	0.04974	0.99494
28	-0.47015616	1.93501017	1.87219591	-0.99185	-0.08222	0.09737	0.08606	-0.99564	0.03591	0.09399	0.044	0.9946
28.1	-0.50434773	1.93138538	1.84619191	-0.99115	-0.07648	0.10854	0.08032	-0.99627	0.03151	0.10573	0.03995	0.99359
28.2	-0.54576863	1.93216824	1.8190522	-0.99088	-0.08	0.10841	0.08356	-0.99609	0.02868	0.10569	0.03748	0.99369
28.3	-0.59348962	1.93653527	1.79115842	-0.99258	-0.08129	0.09048	0.08424	-0.99601	0.02929	0.08774	0.03669	0.99547
28.4	-0.64346231	1.94272232	1.76025918	-0.99345	-0.08974	0.07073	0.0919	-0.99538	0.02778	0.06791	0.0341	0.99711
28.5	-0.69176849	1.95039579	1.72607684	-0.99227	-0.10742	0.06218	0.10939	-0.99357	0.02913	0.05865	0.03571	0.99764
28.6	-0.73959448	1.95847079	1.69116328	-0.9905	-0.12736	0.05192	0.12956	-0.9907	0.0416	0.04614	0.04794	0.99778
28.7	-0.78713159	1.96262725	1.65749285	-0.98898	-0.14288	0.03866	0.14471	-0.98824	0.04941	0.03115	0.05446	0.99803
28.8	-0.83376236	1.96161615	1.62392495	-0.98948	-0.14268	0.02375	0.14374	-0.98827	0.05164	0.0161	0.05452	0.99838
28.9	-0.87756677	1.95595501	1.58853944	-0.99138	-0.12867	0.02453	0.12965	-0.99061	0.0435	0.0187	0.04631	0.99875
29	-0.92129425	1.94611741	1.54961686	-0.99313	-0.11593	0.01584	0.11642	-0.99259	0.03467	0.0117	0.03628	0.99927
29.1	-0.96507035	1.93528539	1.51064181	-0.99423	-0.10669	0.01107	0.10703	-0.99356	0.03727	0.00702	0.03824	0.99924
29.2	-1.00676776	1.92210792	1.47552925	-0.99549	-0.09342	0.01665	0.09392	-0.99507	0.03192	0.01358	0.03334	0.99935
29.3	-1.04446394	1.91063487	1.44493221	-0.99637	-0.07862	0.03253	0.0795	-0.99648	0.02672	0.03032	0.02921	0.99911
29.4	-1.08251836	1.90611039	1.41521362	-0.99665	-0.07848	0.0231	0.0791	-0.99648	0.0276	0.02085	0.02934	0.99935
29.5	-1.12022237	1.91122808	1.38929935	-0.99644	-0.08035	0.02535	0.08132	-0.99589	0.03987	0.02205	0.04179	0.99888
29.6	-1.15601297	1.92133703	1.36525806	-0.99611	-0.07874	0.03947	0.08068	-0.99548	0.05017	0.03534	0.05315	0.99796
29.7	-1.19078003	1.93527239	1.34152831	-0.99463	-0.08909	0.05275	0.09222	-0.99392	0.06016	0.04707	0.0647	0.99679
29.8	-1.2262155	1.95136369	1.32389571	-0.9922	-0.10611	0.06537	0.11063	-0.9914	0.06993	0.05739	0.07662	0.99541
29.9	-1.26457744	1.96635751	1.3187537	-0.99033	-0.12336	0.06341	0.12847	-0.98814	0.08412	0.05228	0.09145	0.99444
30	-1.30492813	1.9723054	1.31444258	-0.98848	-0.14669	0.03733	0.14955	-0.98456	0.09103	0.0234	0.09556	0.99515
30.1	-1.34258453	1.97072369	1.30562742	-0.98832	-0.14881	0.03289	0.15116	-0.98468	0.08697	0.01944	0.09092	0.99567
30.2	-1.37863172	1.96023943	1.3008004	-0.99064	-0.13444	0.02367	0.13585	-0.98792	0.07452	0.01337	0.07704	0.99694
30.3	-1.41680534	1.94464695	1.30641342	-0.99323	-0.11595	-0.00693	0.11527	-0.99126	0.06408	-0.0143	0.06285	0.99792
30.4	-1.45136735	1.92618234	1.32221712	-0.99388	-0.11045	-0.00324	0.11013	-0.99249	0.05318	-0.00909	0.0525	0.99858
30.5	-1.48171724	1.91051897	1.34722938	-0.99382	-0.1105	0.01074	0.11091	-0.99251	0.05129	0.00499	0.05216	0.99863
30.6	-1.51007386	1.90058054	1.37681586	-0.99302	-0.11525	0.02519	0.11651	-0.99162	0.05577	0.01855	0.05832	0.99813
30.7	-1.53683855	1.89457844	1.39925262	-0.99162	-0.12461	0.03404	0.12644	-0.99024	0.05863	0.0264	0.06244	0.9977
30.8	-1.56433345	1.88963065	1.42480622	-0.99134	-0.12661	0.03477	0.12827	-0.99045	0.05062	0.02803	0.05464	0.99811
30.9	-1.59163214	1.88781963	1.46075805	-0.99169	-0.12558	0.02776	0.12673	-0.99094	0.04449	0.02192	0.04764	0.99862
31	-1.61448615	1.89013542	1.5043308	-0.98754	-0.15267	0.03805	0.15426	-0.9871	0.0428	0.03103	0.04814	0.99836
31.1	-1.63396251	1.89409039	1.55191058	-0.98463	-0.16699	0.05118	0.16867	-0.9852	0.0305	0.04533	0.03866	0.99822
31.2	-1.65356663	1.90187465	1.60221318	-0.97933	-0.1906	0.06776	0.19248	-0.98105	0.02236	0.06222	0.03494	0.99745
31.3	-1.67699894	1.91225057	1.65395019	-0.97262	-0.2231	0.06506	0.22481	-0.9742	0.02006	0.05891	0.03413	0.99768
31.4	-1.70099872	1.92093014	1.70384819	-0.96728	-0.24651	0.06007	0.24787	-0.96866	0.01621	0.05419	0.03057	0.99806
31.5	-1.72407999	1.92594884	1.74953176	-0.96236	-0.26547	0.05817	0.2665	-0.96378	0.01064	0.05324	0.02575	0.99825
31.6	-1.74432674	1.92816367	1.78880987	-0.95979	-0.274	0.06104	0.27464	-0.96154	0.00228	0.05806	0.01895	0.99813
31.7	-1.76229509	1.9271159	1.82023814	-0.9561	-0.28483	0.06887	0.28533	-0.95843	-0.00271	0.06678	0.01706	0.99762
31.8	-1.77966695	1.92061435	1.84578903	-0.94809	-0.30768	0.08039	0.30779	-0.95139	-0.01127	0.07995	0.01406	0.9967
31.9	-1.79757184	1.90632018	1.86665011	-0.94212	-0.32479	0.08324	0.32317	-0.94578	-0.03261	0.08932	-0.00382	0.996
32	-1.81411439	1.88587365	1.88377779	-0.93367	-0.34523	0.09528	0.34035	-0.93812	-0.06392	0.11145	-0.02725	0.9934
32.1	-1.83030001	1.86241729	1.89802986	-0.92088	-0.37808	0.0951	0.36945	-0.9242	-0.09676	0.12448	-0.05397	0.99075
32.2	-1.84294676	1.83839977	1.90852098	-0.90382	-0.41504	0.1042	4.02E-01	-0.90689	-0.12678	0.14712	-0.07272	0.98644
32.3	-1.854231	1.81602108	1.91501871	-0.87772	-0.46431	0.11843	0.44693	-0.88239	-0.1471	0.1728	-0.07618	0.98201
32.4	-1.86728635	1.79433868	1.91951541	-0.84178	-0.52545	0.1237	0.50563	-0.84775	-0.1602	0.18904	-0.0723	0.9793
32.5	-1.8820728	1.77089117	1.92148956	-0.79659	-0.59232	0.12081	0.56995	-0.8025	-0.17646	0.20147	-0.07172	0.97687
32.6	-1.89786927	1.74643037	1.92139984	-0.75036	-0.64953	0.12274	0.62385	-0.75724	-0.19342	0.21857	-0.06856	0.97341
32.7	-1.91345089	1.72107565	1.92115444	-0.69483	-0.70773	0.12775	0.67761	-0.70378	-0.21342	0.24095	-0.06173	0.96857
32.8	-1.9279827	1.69494133	1.92115618	-0.63441	-0.7611	0.1351	0.72732	-0.64692	-0.22914	0.2618	-0.0471	0.96397
32.9	-1.93717624	1.66680832	1.92150753	-0.56446	-0.81402	0.13698	0.77802	-0.58009	-0.24121	0.27581	-0.02958	0.96076
33	-1.93999654	1.63604773	1.92007366	-0.48908	-0.86149	0.13653	0.82263	-0.50761	-0.25615	0.28998	-0.01296	0.95695
33.1	-1.94079554	1.60387764	1.91657651	-0.4199	-0.89754	0.13458	0.85824	-0.44091	-0.26272	0.29513	0.00519	0.95544
33.2	-1.94043226	1.56858097	1.91245724	-0.35982	-0.92381	0.13078	0.88628	-0.38223	-0.26157	0.29163	0.02179	0.95628
33.3	-1.93892671	1.53073632	1.90890025	-0.31274	-0.94132	0.1269	0.90779	-0.33553	-0.25167	0.27948	0.03649	0.95946
33.4	-1.93575694	1.49161968	1.90618875	-0.26617	-0.9557	0.12567	0.92638	-0.28965	-0.24067	0.26641	0.05236	0.96244
33.5	-1.9338797	1.45232406	1.90360751	-0.22841	-0.96673	0.11514	0.94155	-0.24943	-0.22643	0.24762	0.05669	0.9672
33.6	-1.93529988	1.41584388	1.89896374	-0.18302	-0.97677	0.11143	0.95612	-0.20323	-0.21104	0.22878	0.06792	0.97111
33.7	-1.94522577	1.38123229	1.89572381	-0.12182	-0.98758	0.09921	0.97369	-0.1383	-0.18113	0.1926	0.07453	0.97844
33.8	-1.9557768	1.33915353	1.89310105	-0.0714	-0.99468	0.0742	0.98379	-0.08249	-0.15924	0.16452	0.06162	0.98445
33.9	-1.97460053	1.29890979	1.88729535	-0.02812	-0.99786	0.05904	0.99093	-0.03559	-0.12954	0.13137	0.05486	0.98981
34	-1.995631	1.25691248	1.87822544	0.01646	-0.99897	0.04225	0.99508	0.01223	-0.0983	0.09769	0.04366	0.99426
34.1	-2.01665463	1.22073894	1.86746949	0.05164	-0.99724	0.05327	0.99616	0.04766	-0.07347	0.07073	0.05686	0.99587
34.2	-2.03664338	1.19071125	1.848864	0.08851	-0.99319	0.0758	0.9954	0.08539	-0.04349	0.03672	0.0793	0.99617
34.3	-2.05455767	1.16049141	1.82232243	0.14281	-0.98726	0.07018	0.98973	0.1429	-0.00368	-0.0064	0.06998	0.99753
34.4	-2.06787819	1.13255412	1.79331413	0.16346	-0.98242	0.09012	0.98568	0.16648	0.02698	-0.04151	0.08442	0.99557
34.5	-2.07196078	1.10423848	1.76049231	0.16809	-0.9797	0.10925	0.98427	0.17291	0.03619	-0.05435	0.10145	0.99335
34.6	-2.06750977	1.07542789	1.72179663	0.17534	-0.97597	0.1294	0.98296	0.1809	0.03248	-0.05511	0.1215	0.99106
34.7	-2.05589506	1.04170101	1.67720696	0.16218	-0.97845	0.12779	0.98583	0.16629	0.02215	-0.04292	0.12238	0.99155
34.8	-2.04029471	1.00461218	1.63207082	0.14916	-0.97995	0.13213	0.98834	0.15188	0.01069	-0.03055	0.12899	0.99118
34.9	-2.02338763	0.96401447	1.58743126	0.13946	-0.98231	0.12499	0.99009	0.1404	-0.00125	-0.01632	0.12393	0.99216
35	-2.0090801	0.92296821	1.54598718	0.12404	-0.98389	0.12878	0.99227	0.12351	-0.01216	-0.00394	0.12929	0.9916
35.1	-2.00144183	0.88129864	1.50576899	0.11598	-0.98606	0.11931	0.99324	0.11446	-0.01952	0.0056	0.12076	0.99267
35.2	-2.00074719	0.84168903	1.46645933	0.1016	-0.98726	0.12245	0.99477	0.09949	-0.02321	0.01073	0.12417	0.9922
35.3	-2.00599722	0.80306697	1.43511626	0.08369	-0.9891	0.12115	0.99641	0.08146	-0.0232	0.01308	0.12266	0.99236
35.4	-2.01725039	0.76565781	1.40891973	0.08943	-0.98799	0.12602	0.99593	0.08734	-0.02205	0.01077	0.12748	0.99178
35.5	-2.03466513	0.73051723	1.38774168	0.09798	-0.98559	0.13789	0.99519	0.09685	-0.01484	0.00127	0.13868	0.99034
35.6	-2.05320938	0.69466892	1.38152285	0.09818	-0.98513	0.14099	0.99509	0.09897	-0.00142	-0.01256	0.14044	0.99001
35.7	-2.06501527	0.65593223	1.38179851	0.11326	-0.9866	0.11743	0.99328	0.11529	0.01062	-0.02402	0.11544	0.99302
35.8	-2.06909166	0.62138189	1.37238194	0.11916	-0.98639	0.11334	0.99253	0.12137	0.01279	-0.02638	0.11096	0.99347
35.9	-2.06576613	0.59162573	1.35042708	0.09683	-0.98862	0.11512	0.99507	0.09865	0.01016	-0.0214	0.11357	0.9933
36	-2.05695796	0.5620768	1.32019826	0.08988	-0.99075	0.10164	0.99584	0.09092	0.00564	-0.01483	0.10071	0.9948
36.1	-2.0472832	0.5342708	1.29366291	0.09077	-0.991	0.09837	0.99579	0.09156	0.00355	-0.01253	0.09763	0.99514
36.2	-2.03783224	0.5060567	1.28802897	0.07941	-0.99272	0.09058	0.99667	0.08075	0.01118	-0.01841	0.08939	0.99583
36.3	-2.03062122	0.47588292	1.32014563	0.09335	-0.9914	0.09167	0.995	0.09619	0.02706	-0.03565	0.08869	0.99542
36.4	-2.02690314	0.44154752	1.37493776	0.10506	-0.99153	0.07634	0.99308	0.10865	0.0445	-0.05241	0.07113	0.99609
36.5	-2.02320166	0.40827598	1.42826223	0.0895	-0.99278	0.07986	0.9941	0.09398	0.05424	-0.06136	0.07453	0.99533
36.6	-2.01954383	0.3771912	1.47062613	0.08794	-0.99331	0.07491	0.99444	0.09192	0.0514	-0.05794	0.06997	0.99586
36.7	-2.01776728	0.34764334	1.51248689	0.08781	-0.9939	0.06671	0.99498	0.09075	0.04227	-0.04806	0.06266	0.99688
36.8	-2.02028603	0.31946054	1.55600689	0.07776	-0.99492	0.06395	0.99615	0.08015	0.03562	-0.04056	0.06093	0.99732
36.9	-2.02593718	0.29243496	1.59528197	0.07867	-0.9936	0.0811	0.99621	0.0814	0.0308	-0.0372	0.07837	0.99623
37	-2.03329842	0.26663672	1.6308096	0.09062	-0.99163	0.09194	0.99518	0.09364	0.02903	-0.03739	0.08887	0.99534
37.1	-2.04137969	0.24267195	1.66744594	0.11047	-0.98835	0.10467	0.99289	0.11444	0.03272	-0.04432	0.10031	0.99397
37.2	-2.04595824	0.21808259	1.70756334	0.11659	-0.98758	0.10533	0.99192	0.12113	0.03777	-0.05006	0.10007	0.99372
37.3	-2.04529728	0.19257689	1.7498309	0.11747	-0.98813	0.09896	0.99181	0.12176	0.03847	-0.05007	0.09363	0.99435
37.4	-2.03999262	0.16899987	1.79026017	0.11067	-0.98846	0.10341	0.99315	0.11392	0.02607	-0.03755	0.09982	0.9943
37.5	-2.03408478	0.14463839	1.82646171	0.1122	-0.98787	0.10739	0.99309	0.11522	0.02241	-0.03451	0.10413	0.99396
37.6	-2.03023899	0.11797772	1.86022297	0.11633	-0.98691	0.11174	0.99232	0.12026	0.02906	-0.04211	0.1075	0.99331
37.7	-2.0264754	0.08875809	1.88917429	0.10906	-0.98748	0.11396	0.99296	0.11356	3.38E-02	-0.04632	0.10947	0.99291
37.8	-2.02256278	0.05920892	1.91088052	0.09534	-0.98889	0.11402	0.99465	0.09922	0.02876	-0.03975	0.11067	0.99306
37.9	-2.01980661	0.03238456	1.92535517	0.09465	-0.98759	0.1253	0.99495	0.09806	0.02131	-0.03333	0.12265	0.99189
38	-2.01887545	0.006082	1.93800287	0.09628	-0.98667	0.13121	0.99498	0.099	0.01436	-0.02716	0.12916	0.99125
38.1	-2.01839694	-0.02205655	1.94910593	0.0978	-0.98674	0.12955	0.99507	0.09909	0.00352	-0.01631	0.12857	0.99157
38.2	-2.0194362	-0.0510523	1.95765692	0.10916	-0.98655	0.12164	0.99395	0.10978	-0.00156	-0.01181	0.12107	0.99257
38.3	-2.02161869	-0.07745327	1.96509517	0.11416	-0.9849	0.13012	0.99345	0.11374	-0.01072	-0.00424	0.13049	0.99144
38.4	-2.02259817	-0.10402629	1.97120432	0.1156	-0.98439	0.13274	0.99329	0.11487	-0.01317	-0.00228	0.13337	0.99106
38.5	-2.02001221	-0.13087321	1.97136333	0.13573	-0.98102	0.13847	0.99074	0.13398	-0.02189	0.00292	0.14016	0.99012
38.6	-2.01735519	-0.15920676	1.96928425	0.13706	-0.97952	0.14752	0.99056	0.1355	-0.02063	0.00022	0.14896	0.98884
38.7	-2.0116093	-0.19078763	1.96597794	0.13424	-0.9794	0.15083	0.99094	0.13321	-0.01698	-0.00346	0.15175	0.98841
38.8	-2.00217085	-0.22398558	1.96114045	0.12146	-0.98083	0.15239	0.99258	0.12082	-0.01347	-0.0052	0.1529	0.98823
38.9	-1.99204309	-0.25665881	1.95722583	0.10733	-0.98168	0.15745	0.9942	0.10704	-0.01035	-0.0067	0.15765	0.98747
39	-1.98289667	-0.28752997	1.95143917	0.10894	-0.98067	0.16251	0.99401	0.10888	-0.00924	-0.00863	0.16255	0.98666
39.1	-1.97658668	-0.31841485	1.94337399	0.10415	-0.97969	0.17136	0.99452	0.1041	-0.0093	-0.00872	0.17139	0.98516
39.2	-1.97267412	-0.35361871	1.93750704	0.10306	-0.98087	0.16517	0.99465	0.10286	-0.00981	-0.00736	0.1653	0.98622
39.3	-1.97180163	-0.39432002	1.93366216	0.10069	-0.98406	0.14661	0.99489	0.10062	-0.00788	-0.007	0.14665	0.98916
39.4	-1.97358782	-0.43782685	1.92620955	0.10401	-0.98552	0.13388	0.99454	0.10416	-0.00592	-0.00811	0.13377	0.99098
39.5	-1.97625731	-0.48325132	1.9154208	0.11348	-0.98582	0.12364	0.99352	0.11329	-0.00855	-0.00558	0.12381	0.99229
