
Local Time	System Time	Position X	Position Y	Position Z	Distance 1	Distance 2	Distance 3	Distance 4	Distance 5	Distance 6	Distance 7	Distance 8
1849872	10120646	4.452000141	4.06799984	-1.662999988	6.111000061	6.172999859	5.974999905	6.228000164	5.789999962	5.879000187	5.806000233	5.847000122
1849892	10120666	4.454999924	4.06099987	-1.442999959	6.105000019	6.133999825	5.993000031	6.150000095	5.757999897	5.94299984	5.859000206	5.886000156
1849912	10120686	4.467999935	4.061999798	-1.555999994	6.126999855	6.172999859	5.952000141	6.171000004	5.785999775	5.93599987	5.809000015	5.883999825
1849932	10120706	4.46600008	4.059000015	-1.491999984	6.145999908	6.143000126	6.019999981	6.164000034	5.754000187	5.90899992	5.798999786	5.854000092
1849952	10120726	4.460999966	4.070000172	-1.546000004	6.133999825	6.126999855	5.984000206	6.209000111	5.77699995	5.862999916	5.803999901	5.913000107
1849972	10120746	4.441999912	4.066999912	-1.519000053	6.126999855	6.105000019	6.072999954	6.214000225	5.771999836	5.862999916	5.798999786	5.934000015
1849992	10120766	4.461999893	4.072999954	-1.411000013	6.175000191	6.130000114	5.96600008	6.140999794	5.754000187	5.888000011	5.820000172	5.888000011
1850012	10120786	4.456999779	4.070000172	-1.549000025	6.123000145	6.140999794	6.011000156	6.196000099	5.761000156	5.886000156	5.809000015	5.888000011
1850032	10120806	4.458000183	4.078000069	-1.406000018	6.133999825	6.09800005	5.96600008	6.171000004	5.744999886	5.84499979	5.802000046	5.872000217
1850052	10120826	4.455999851	4.070000172	-1.620000005	6.140999794	6.165999889	6.028999805	6.206999779	5.757999897	5.840000153	5.756000042	5.934000015
1850072	10120846	4.460999966	4.063000202	-1.587000012	6.120999813	6.175000191	5.994999886	6.18200016	5.723999977	5.84499979	5.795000076	5.862999916
1850092	10120866	4.454999924	4.080999851	-1.417000055	6.118000031	6.074999809	5.945000172	6.199999809	5.732999802	5.862999916	5.815000057	5.883999825
1850112	10120886	4.460000038	4.087999821	-1.605999947	6.168000221	6.150000095	5.979000092	6.217999935	5.747000217	5.837999821	5.730999947	5.888000011
1850132	10120906	4.46999979	4.085999966	-1.353999972	6.136000156	6.111000061	5.940999985	6.133999825	5.722000122	5.900000095	5.795000076	5.864999771
1850152	10120926	4.465000153	4.070000172	-1.491000056	6.105000019	6.145999908	6.008999825	6.160999775	5.756000042	5.813000202	5.757999897	5.861000061
1850172	10120946	4.468999863	4.05700016	-1.287999988	6.109000206	6.186999798	5.994999886	6.165999889	5.763000011	5.890999794	5.788000107	5.861000061
1850192	10120966	4.471000195	4.06099987	-1.597000003	6.131999969	6.171000004	5.974999905	6.19299984	5.757999897	5.90899992	5.749000072	5.859000206
1850212	10120986	4.480999947	4.059000015	-1.266000032	6.140999794	6.177000046	5.96600008	6.150000095	5.754000187	5.949999809	5.754000187	5.847000122
1850232	10121006	4.495999813	4.070000172	-1.654999971	6.190999985	6.206999779	5.940999985	6.190999985	5.754000187	5.894999981	5.754000187	5.81799984
1850252	10121026	4.497000217	4.06099987	-1.243999958	6.118000031	6.199999809	5.953999996	6.164000034	5.723999977	5.872000217	5.771999836	5.820000172
1850272	10121046	4.498000145	4.056000233	-1.424999952	6.165999889	6.22300005	6	6.184000015	5.751999855	5.903999805	5.781000137	5.837999821
1850292	10121066	4.505000114	4.073999882	-1.565000057	6.168000221	6.171000004	5.903999805	6.18200016	5.774000168	5.915999889	5.788000107	5.820000172
1850312	10121086	4.504000187	4.06799984	-1.25999999	6.143000126	6.177000046	5.960999966	6.147999763	5.754000187	5.893000126	5.830999851	5.788000107
1850332	10121106	4.513999939	4.056000233	-1.261000037	6.143000126	6.221000195	5.949999809	6.123000145	5.774000168	5.96600008	5.781000137	5.81799984
1850352	10121126	4.511000156	4.059999943	-1.23300004	6.138999939	6.186999798	5.93599987	6.164000034	5.795000076	5.928999901	5.732999802	5.828999996
1850372	10121146	4.512000084	4.059999943	-1.23300004	6.138999939	6.186999798	5.93599987	6.164000034	5.795000076	5.928999901	5.732999802	5.828999996
1850392	10121166	4.512000084	4.059999943	-1.23300004	6.138999939	6.186999798	5.93599987	6.164000034	5.795000076	5.928999901	5.732999802	5.828999996
1850412	10121186	4.512000084	4.059999943	-1.23300004	6.138999939	6.186999798	5.93599987	6.164000034	5.795000076	5.928999901	5.732999802	5.828999996
1850432	10121206	4.512000084	4.059000015	-1.23300004	6.138999939	6.186999798	5.93599987	6.164000034	5.795000076	5.928999901	5.732999802	5.828999996
1850452	10121226	4.513000011	4.059000015	-1.23300004	6.138999939	6.186999798	5.93599987	6.164000034	5.795000076	5.928999901	5.732999802	5.828999996
1850472	10121246	4.513000011	4.059000015	-1.23300004	6.138999939	6.186999798	5.93599987	6.164000034	5.795000076	5.928999901	5.732999802	5.828999996
1850492	10121266	4.513000011	4.059000015	-1.23300004	6.138999939	6.186999798	5.93599987	6.164000034	5.795000076	5.928999901	5.732999802	5.828999996
1850512	10121286	4.513999939	4.059000015	-1.23300004	6.138999939	6.186999798	5.93599987	6.164000034	5.795000076	5.928999901	5.732999802	5.828999996
1850532	10121306	4.513999939	4.059000015	-1.23300004	6.138999939	6.186999798	5.93599987	6.164000034	5.795000076	5.928999901	5.732999802	5.828999996
1850552	10121326	4.513999939	4.059000015	-1.23300004	6.138999939	6.186999798	5.93599987	6.164000034	5.795000076	5.928999901	5.732999802	5.828999996
1850572	10121346	4.513999939	4.059000015	-1.23300004	6.138999939	6.186999798	5.93599987	6.164000034	5.795000076	5.928999901	5.732999802	5.828999996
1850592	10121366	4.565000057	3.996999979	-1.549000025	6.138999939	6.275000095	5.956999779	6.06400013	5.81799984	5.962999821	5.763000011	5.796999931
1850612	10121386	4.541999817	4.018000126	-1.289000034	6.125	6.224999905	5.945000172	6.197999954	5.81099987	6.001999855	5.703999996	5.847000122
1850632	10121406	4.559999943	4.013000011	-1.351999998	6.18200016	6.304999828	5.94299984	6.084000111	5.855999947	5.991000175	5.789999962	5.830999851
1850652	10121426	4.573999882	4.006999969	-1.253000021	6.15199995	6.318999767	5.906000137	6.079999924	5.830999851	5.925000191	5.747000217	5.785999775
1850672	10121446	4.613999844	3.97300005	-1.629999995	6.15199995	6.272999763	5.90899992	6.113999844	5.859000206	5.96999979	5.698999882	5.834000111
1850692	10121466	4.620999813	3.994999886	-1.294999957	6.22300005	6.300000191	5.883999825	6.06099987	5.813000202	5.97300005	5.629000187	5.769999981
1850712	10121486	4.627999783	4.001999855	-1.281999946	6.209000111	6.318999767	5.888000011	6.043000221	5.840000153	5.986000061	5.663000107	5.774000168
1850732	10121506	4.619999886	4.019000053	-1.355000019	6.224999905	6.282000065	5.90899992	6.099999905	5.803999901	6.015999794	5.743000031	5.802000046
1850752	10121526	4.630000114	4.018000126	-1.411999941	6.241000175	6.355000019	5.903999805	6.072999954	5.852000237	6.022999763	5.778999805	5.77699995
1850772	10121546	4.632999897	4.007999897	-1.319000006	6.202000141	6.336999893	5.910999775	6.035999775	5.834000111	5.962999821	5.71999979	5.756000042
1850792	10121566	4.68599987	3.979000092	-1.773000002	6.202000141	6.385000229	5.890999794	6.085999966	5.855999947	5.949999809	5.715000153	5.754000187
1850812	10121586	4.690999985	4	-1.315999985	6.282000065	6.34100008	5.847000122	6.011000156	5.849999905	6.035999775	5.677000046	5.743000031
1850832	10121606	4.677000046	4.007999897	-1.236999989	6.228000164	6.294000149	5.876999855	6.011000156	5.835999966	6.06099987	5.656000137	5.732999802
1850852	10121626	4.672999859	4.017000198	-1.328999996	6.243000031	6.34800005	5.859000206	6.06099987	5.913000107	6.06799984	5.617000103	5.747000217
1850872	10121646	4.683000088	4.014999866	-1.381999969	6.263999939	6.397999763	5.859000206	6.035999775	5.879000187	6.06400013	5.683000088	5.761000156
1850892	10121666	4.684999943	4.022999763	-1.340999961	6.28000021	6.339000225	5.859000206	6.025000095	5.890999794	6.05700016	5.632999897	5.764999866
1850912	10121686	4.681000233	4.012000084	-1.396000028	6.243000031	6.377999783	5.90199995	6.032000065	5.862999916	5.998000145	5.651000023	5.703999996
1850932	10121706	4.68599987	4.005000114	-1.371999979	6.243000031	6.409999847	5.868000031	6.032000065	5.918000221	6.06799984	5.573999882	5.703999996
1850952	10121726	4.697999954	4.013999939	-1.398000002	6.296000004	6.397999763	5.842999935	6.032000065	5.903999805	6.015999794	5.585000038	5.695000172
1850972	10121746	4.712999821	4.012000084	-1.368999958	6.296000004	6.412000179	5.837999821	5.993000031	5.947000027	6.079999924	5.639999866	5.695000172
1850992	10121766	4.718999863	4.025000095	-1.282999992	6.30700016	6.346000195	5.815000057	5.986000061	5.938000202	6.221000195	5.607999802	5.673999786
1851012	10121786	4.739999771	4.032000065	-1.442000031	6.360000134	6.436999798	5.803999901	6.011000156	5.934000015	6.138999939	5.551000118	5.638000011
1851032	10121806	4.743000031	4.040999889	-1.457999945	6.346000195	6.421000004	5.815000057	6.047999859	5.974999905	6.059000015	5.583000183	5.671999931
1851052	10121826	4.743999958	4.047999859	-1.371000051	6.328000069	6.397999763	5.793000221	6.035999775	5.967999935	6.120999813	5.566999912	5.663000107
1851072	10121846	4.755000114	4.051000118	-1.296000004	6.339000225	6.388999939	5.771999836	5.979000092	5.967999935	6.133999825	5.541999817	5.646999836
1851092	10121866	4.762000084	4.054999828	-1.396999955	6.373000145	6.394000053	5.798999786	5.991000175	5.967999935	6.165999889	5.531000137	5.644999981
1851112	10121886	4.772999763	4.052999973	-1.537999988	6.419000149	6.436999798	5.837999821	5.991000175	6.001999855	6.179999828	5.566999912	5.612999916
1851132	10121906	4.777999878	4.046000004	-1.531999946	6.394000053	6.447999954	5.84499979	5.994999886	6.004000187	6.150000095	5.576000214	5.622000217
1851152	10121926	4.781000137	4.022999763	-1.516000032	6.373000145	6.460000038	5.886000156	5.938000202	5.994999886	6.234000206	5.604000092	5.619999886
1851172	10121946	4.791999817	4.039000034	-1.320000052	6.363999844	6.43900013	5.729000092	5.993000031	6.02699995	6.190999985	5.580999851	5.624000072
1851192	10121966	4.804999828	4.034999847	-1.30400002	6.34800005	6.47300005	5.736000061	5.956999779	6.011000156	6.186999798	5.548999786	5.625999928
1851212	10121986	4.826000214	4.039999962	-1.501000047	6.461999893	6.475999832	5.785999775	5.93200016	6.040999889	6.164000034	5.576000214	5.597000122
1851232	10122006	4.826000214	4.047999859	-1.42900002	6.422999859	6.429999828	5.77699995	5.956999779	6.05700016	6.19299984	5.541999817	5.614999771
1851252	10122026	4.839000225	4.032999992	-1.345000029	6.380000114	6.500999928	5.747000217	5.903999805	6.02699995	6.256999969	5.592000008	5.580999851
1851272	10122046	4.856999874	4.037000179	-1.407999992	6.441999912	6.500999928	5.729000092	5.913000107	6.074999809	6.196000099	5.576000214	5.578999996
1851292	10122066	4.856999874	4.044000149	-1.292000055	6.40500021	6.441999912	5.717000008	5.915999889	6.022999763	6.171000004	5.500999928	5.538000107
1851312	10122086	4.861999989	4.045000076	-1.447999954	6.43900013	6.493999958	5.747000217	5.938000202	6.013000011	6.265999794	5.553999901	5.532999992
1851332	10122106	4.90199995	3.957000017	-1.656000018	6.43900013	6.486999989	5.715000153	5.938000202	6.028999805	6.28000021	5.532999992	5.534999847
1851352	10122126	4.913000107	3.982000113	-1.368000031	6.43900013	6.558000088	5.683000088	5.893000126	6.06400013	6.287000179	5.500999928	5.573999882
1851372	10122146	4.921999931	4.008999825	-1.402999997	6.485000134	6.527999878	5.683000088	5.893000126	6.05700016	6.206999779	5.507999897	5.556000233
1851392	10122166	4.925000191	4.008999825	-1.402999997	6.485000134	6.527999878	5.683000088	5.893000126	6.05700016	6.206999779	5.507999897	5.556000233
1851412	10122186	4.928999901	4.007999897	-1.402999997	6.485000134	6.527999878	5.683000088	5.893000126	6.05700016	6.206999779	5.507999897	5.556000233
1851432	10122206	4.93200016	4.007999897	-1.402999997	6.485000134	6.527999878	5.683000088	5.893000126	6.05700016	6.206999779	5.507999897	5.556000233
1851452	10122226	4.93599987	4.007999897	-1.402999997	6.485000134	6.527999878	5.683000088	5.893000126	6.05700016	6.206999779	5.507999897	5.556000233
1851472	10122246	4.93900013	4.006999969	-1.402999997	6.485000134	6.527999878	5.683000088	5.893000126	6.05700016	6.206999779	5.507999897	5.556000233
1851492	10122266	4.94299984	4.006999969	-1.402999997	6.485000134	6.527999878	5.683000088	5.893000126	6.05700016	6.206999779	5.507999897	5.556000233
1851512	10122286	4.946000099	4.006999969	-1.402999997	6.485000134	6.527999878	5.683000088	5.893000126	6.05700016	6.206999779	5.507999897	5.556000233
1851532	10122306	4.949999809	4.006000042	-1.402999997	6.485000134	6.527999878	5.683000088	5.893000126	6.05700016	6.206999779	5.507999897	5.556000233
1851552	10122326	4.953000069	4.006000042	-1.402999997	6.485000134	6.527999878	5.683000088	5.893000126	6.05700016	6.206999779	5.507999897	5.556000233
1851572	10122346	4.955999851	4.006000042	-1.402999997	6.485000134	6.527999878	5.683000088	5.893000126	6.05700016	6.206999779	5.507999897	5.556000233
1851592	10122366	4.960000038	4.005000114	-1.402999997	6.485000134	6.527999878	5.683000088	5.893000126	6.05700016	6.206999779	5.507999897	5.556000233
1851612	10122386	4.967000008	3.999000072	-1.514000058	6.546000004	6.566999912	5.78399992	5.778999805	6.147999763	6.290999889	5.440000057	5.482999802
1851632	10122406	4.986999989	4.006000042	-1.527999997	6.566999912	6.624000072	5.697000027	5.820000172	6.150000095	6.370999813	5.382999897	5.460000038
1851652	10122426	4.989999771	4.013999939	-1.452000022	6.56400013	6.546000004	5.727000237	5.781000137	6.18900013	6.360000134	5.402999878	5.416999817
1851672	10122446	5.005000114	4.013999939	-1.481999993	6.566999912	6.611999989	5.691999912	5.788000107	6.157000065	6.370999813	5.389999866	5.473999977
1851692	10122466	5.022999763	4.005000114	-1.531000018	6.578000069	6.657999992	5.705999851	5.769999981	6.157000065	6.394000053	5.434999943	5.409999847
1851712	10122486	5.037000179	3.997999907	-1.534999967	6.585000038	6.664999962	5.703999996	5.763000011	6.164000034	6.349999905	5.423999786	5.453000069
1851732	10122506	5.056000233	4.006000042	-1.498000026	6.607999802	6.669000149	5.642000198	5.771999836	6.211999893	6.397999763	5.355000019	5.377999783
1851752	10122526	5.084000111	4.004000187	-1.483999968	6.620999813	6.715000153	5.617000103	5.736000061	6.15500021	6.407000065	5.441999912	5.401000023
1851772	10122546	5.103000164	4.001999855	-1.422000051	6.605000019	6.710000038	5.597000122	5.722000122	6.209000111	6.381999969	5.333000183	5.361999989
1851792	10122566	5.116000175	4.020999908	-1.511999965	6.666999817	6.693999767	5.587999821	5.769999981	6.270999908	6.419000149	5.336999893	5.348999977
1851812	10122586	5.130000114	4.026000023	-1.399999976	6.639999866	6.691999912	5.563000202	5.722000122	6.214000225	6.361999989	5.335000038	5.350999832
1851832	10122606	5.131999969	4.026000023	-1.363000035	6.631000042	6.657999992	5.585000038	5.697000027	6.206999779	6.47300005	5.348999977	5.357999802
1851852	10122626	5.144000053	4.031000137	-1.434000015	6.645999908	6.722000122	5.546999931	5.744999886	6.206999779	6.456999779	5.274000168	5.375999928
1851872	10122646	5.144000053	4.032000065	-1.429999948	6.645999908	6.681000233	5.585000038	5.723999977	6.255000114	6.460000038	5.267000198	5.342000008
1851892	10122666	5.147999763	4.032000065	-1.302000046	6.651000023	6.639999866	5.573999882	5.651000023	6.231999874	6.43900013	5.31400013	5.302999973
1851912	10122686	5.160999775	4.02699995	-1.389999986	6.681000233	6.690000057	5.580999851	5.649000168	6.265999794	6.426000118	5.323999882	5.304999828
1851932	10122706	5.170000076	4.032999992	-1.355000019	6.677999973	6.681000233	5.544000149	5.670000076	6.230000019	6.446000099	5.394000053	5.355000019
1851952	10122726	5.162000179	4.046000004	-1.287999988	6.644000053	6.635000229	5.524000168	5.710999966	6.214000225	6.527999878	5.260000229	5.309999943
1851972	10122746	5.176000118	4.047999859	-1.396999955	6.686999798	6.715000153	5.521999836	5.698999882	6.243000031	6.488999844	5.298999786	5.323999882
1851992	10122766	5.179999828	4.047999859	-1.396999955	6.686999798	6.715000153	5.521999836	5.698999882	6.243000031	6.488999844	5.298999786	5.323999882
1852012	10122786	5.184000015	4.047999859	-1.396999955	6.686999798	6.715000153	5.521999836	5.698999882	6.243000031	6.488999844	5.298999786	5.323999882
1852032	10122806	5.18900013	4.048999786	-1.396999955	6.686999798	6.715000153	5.521999836	5.698999882	6.243000031	6.488999844	5.298999786	5.323999882
1852052	10122826	5.19299984	4.048999786	-1.396999955	6.686999798	6.715000153	5.521999836	5.698999882	6.243000031	6.488999844	5.298999786	5.323999882
1852072	10122846	5.197000027	4.048999786	-1.396999955	6.686999798	6.715000153	5.521999836	5.698999882	6.243000031	6.488999844	5.298999786	5.323999882
1852092	10122866	5.202000141	4.048999786	-1.396999955	6.686999798	6.715000153	5.521999836	5.698999882	6.243000031	6.488999844	5.298999786	5.323999882
1852112	10122886	5.205999851	4.048999786	-1.396999955	6.686999798	6.715000153	5.521999836	5.698999882	6.243000031	6.488999844	5.298999786	5.323999882
1852132	10122906	5.210000038	4.050000191	-1.396999955	6.686999798	6.715000153	5.521999836	5.698999882	6.243000031	6.488999844	5.298999786	5.323999882
1852152	10122926	5.214000225	4.050000191	-1.396999955	6.686999798	6.715000153	5.521999836	5.698999882	6.243000031	6.488999844	5.298999786	5.323999882
1852172	10122946	5.217999935	4.050000191	-1.396999955	6.686999798	6.715000153	5.521999836	5.698999882	6.243000031	6.488999844	5.298999786	5.323999882
1852192	10122966	5.22300005	4.050000191	-1.396999955	6.686999798	6.715000153	5.521999836	5.698999882	6.243000031	6.488999844	5.298999786	5.323999882
1852212	10122986	5.22300005	4.007999897	-1.559999943	6.722000122	6.784999847	5.68599987	5.580999851	6.361999989	6.520999908	5.250999928	5.274000168
1852232	10123006	5.249000072	4.001999855	-1.565000057	6.771999836	6.847000122	5.556000233	5.625999928	6.387000084	6.527999878	5.230000019	5.210000038
1852252	10123026	5.275000095	3.996999979	-1.449000001	6.771999836	6.833000183	5.519000053	5.566999912	6.40500021	6.539000034	5.243999958	5.225999832
1852272	10123046	5.287000179	3.993999958	-1.488999963	6.798999786	6.806000233	5.568999767	5.548999786	6.451000214	6.510000229	5.236999989	5.257999897
1852292	10123066	5.309000015	3.982000113	-1.506000042	6.778999805	6.894999981	5.521999836	5.563000202	6.412000179	6.558000088	5.221000195	5.217000008
1852312	10123086	5.336999893	3.999000072	-1.524999976	6.847000122	6.896999836	5.448999882	5.598999977	6.375999928	6.551000118	5.236999989	5.191999912
1852332	10123106	5.349999905	4.001999855	-1.506999969	6.835000038	6.874000072	5.489999771	5.563000202	6.360000134	6.571000099	5.232999802	5.218999863
1852352	10123126	5.353000164	4.010000229	-1.585999966	6.879000187	6.84499979	5.541999817	5.568999767	6.40500021	6.596000195	5.197999954	5.191999912
1852372	10123146	5.359000206	4.010000229	-1.360000014	6.788000107	6.860000134	5.431000233	5.553999901	6.453000069	6.607999802	5.169000149	5.171000004
1852392	10123166	5.368000031	4.007999897	-1.48300004	6.826000214	6.892000198	5.465000153	5.563000202	6.43900013	6.561999798	5.210000038	5.152999878
1852412	10123186	5.388000011	4.007999897	-1.414000034	6.828999996	6.931000233	5.394000053	5.551000118	6.461999893	6.593999863	5.191999912	5.140999794
1852432	10123206	5.40500021	4	-1.460999966	6.820000172	6.977000237	5.402999878	5.559999943	6.460000038	6.561999798	5.157000065	5.130000114
1852452	10123226	5.413000107	4.005000114	-1.417000055	6.833000183	6.933000088	5.385000229	5.559999943	6.488999844	6.586999893	5.197999954	5.171000004
1852472	10123246	5.415999889	3.997999907	-1.355999947	6.796999931	6.93599987	5.394000053	5.528999805	6.480000019	6.632999897	5.197999954	5.130000114
1852492	10123266	5.419000149	3.99000001	-1.544999957	6.857999802	6.948999882	5.480999947	5.528999805	6.512000084	6.697000027	5.165999889	5.131999969
1852512	10123286	5.418000221	3.980999947	-1.554999948	6.84499979	6.960999966	5.485000134	5.538000107	6.507999897	6.683000088	5.152999878	5.206999779
1852532	10123306	5.422999859	3.980000019	-1.554999948	6.84499979	6.960999966	5.485000134	5.538000107	6.507999897	6.683000088	5.152999878	5.206999779
1852552	10123326	5.427999973	3.980000019	-1.554999948	6.84499979	6.960999966	5.485000134	5.538000107	6.507999897	6.683000088	5.152999878	5.206999779
1852572	10123346	5.433000088	3.979000092	-1.554999948	6.84499979	6.960999966	5.485000134	5.538000107	6.507999897	6.683000088	5.152999878	5.206999779
1852592	10123366	5.438000202	3.979000092	-1.554999948	6.84499979	6.960999966	5.485000134	5.538000107	6.507999897	6.683000088	5.152999878	5.206999779
1852612	10123386	5.44299984	3.977999926	-1.554999948	6.84499979	6.960999966	5.485000134	5.538000107	6.507999897	6.683000088	5.152999878	5.206999779
1852632	10123406	5.447999954	3.977999926	-1.554999948	6.84499979	6.960999966	5.485000134	5.538000107	6.507999897	6.683000088	5.152999878	5.206999779
1852652	10123426	5.453000069	3.976999998	-1.554999948	6.84499979	6.960999966	5.485000134	5.538000107	6.507999897	6.683000088	5.152999878	5.206999779
1852672	10123446	5.456999779	3.976999998	-1.554999948	6.84499979	6.960999966	5.485000134	5.538000107	6.507999897	6.683000088	5.152999878	5.206999779
1852692	10123466	5.461999893	3.976000071	-1.554999948	6.84499979	6.960999966	5.485000134	5.538000107	6.507999897	6.683000088	5.152999878	5.206999779
1852712	10123486	5.467000008	3.976000071	-1.554999948	6.84499979	6.960999966	5.485000134	5.538000107	6.507999897	6.683000088	5.152999878	5.206999779
1852732	10123506	5.471000195	3.974999905	-1.554999948	6.84499979	6.960999966	5.485000134	5.538000107	6.507999897	6.683000088	5.152999878	5.206999779
1852752	10123526	5.507999897	3.980999947	-1.307999969	6.910999775	7.043000221	5.28000021	5.431000233	6.639999866	6.850999832	5.086999893	4.998000145
1852772	10123546	5.546000004	3.980999947	-1.391000032	6.973999977	7.066999912	5.311999798	5.382999897	6.592000008	6.848999977	5.111999989	5.03000021
1852792	10123566	5.56099987	3.974999905	-1.5	6.927000046	7.129000187	5.318999767	5.480999947	6.656000137	6.830999851	5.172999859	5.006999969
1852812	10123586	5.563000202	3.993999958	-1.498999953	6.989999771	7.025000095	5.336999893	5.468999863	6.579999924	6.881000042	5.096000195	5.039000034
1852832	10123606	5.587999821	3.99000001	-1.361999989	6.965000153	7.097000122	5.269000053	5.395999908	6.605000019	6.874000072	5.050000191	5.012000084
1852852	10123626	5.611000061	3.984999895	-1.394000053	6.977000237	7.136000156	5.257999897	5.401000023	6.651000023	6.901000023	5.054999828	4.979000092
1852872	10123646	5.632999897	3.976999998	-1.30400002	6.972000122	7.131999969	5.242000103	5.348999977	6.659999847	6.826000214	5.059000015	5.006999969
1852892	10123666	5.639999866	3.970999956	-1.355999947	6.973999977	7.118000031	5.277999878	5.355000019	6.603000164	6.910999775	4.979000092	4.991000175
1852912	10123686	5.650000095	3.970000029	-1.36500001	6.987999916	7.131999969	5.262000084	5.360000134	6.686999798	6.855999947	5.071000099	4.984000206
1852932	10123706	5.664000034	3.953000069	-1.386999965	6.960999966	7.208000183	5.255000114	5.364999771	6.611999989	6.835000038	5.040999889	5.022999763
1852952	10123726	5.678999901	3.963999987	-1.281999946	7.018000126	7.131999969	5.211999893	5.321000099	6.677999973	6.889999866	5.047999859	5.012000084
1852972	10123746	5.695000172	3.960000038	-1.356999993	7.008999825	7.198999882	5.221000195	5.336999893	6.635000229	6.848999977	5.086999893	4.981999874
1852992	10123766	5.684999943	3.97300005	-1.35800004	7.025000095	7.090000153	5.263999939	5.346000195	6.651000023	6.857999802	5.039000034	4.948999882
1853012	10123786	5.690000057	3.960999966	-1.279000044	6.993000031	7.145999908	5.252999783	5.282999992	6.698999882	6.850999832	5.072999954	4.906000137
1853032	10123806	5.72300005	3.961999893	-1.463999987	7.102000237	7.236000061	5.228000164	5.309999943	6.739999771	6.903999805	4.96600008	4.947000027
1853052	10123826	5.736999989	3.97300005	-1.447999954	7.104000092	7.193999767	5.22300005	5.328000069	6.760000229	6.888000011	4.998000145	4.909999847
1853072	10123846	5.730999947	3.957999945	-1.340000033	6.994999886	7.205999851	5.232999802	5.316999912	6.760000229	6.962999821	4.986000061	4.906000137
1853092	10123866	5.736999989	3.967000008	-1.421000004	7.083000183	7.183000088	5.235000134	5.316999912	6.742000103	6.93599987	4.959000111	4.887000084
1853112	10123886	5.739999771	3.976000071	-1.305999994	7.068999767	7.152999878	5.197999954	5.294000149	6.788000107	6.960999966	4.991000175	4.880000114
1853132	10123906	5.764999866	3.967000008	-1.419999957	7.102000237	7.263999939	5.203000069	5.28000021	6.659999847	6.945000172	4.962999821	4.875999928
1853152	10123926	5.767000198	3.948999882	-1.475000024	7.052999973	7.277999878	5.248000145	5.311999798	6.664999962	6.923999786	4.993000031	4.880000114
1853172	10123946	5.768000126	3.946000099	-1.422999978	7.076000214	7.231999874	5.242000103	5.282999992	6.717000008	6.993000031	5.037000179	4.881999969
1853192	10123966	5.767000198	3.954999924	-1.348999977	7.061999798	7.210999966	5.191999912	5.304999828	6.697000027	6.953999996	4.993000031	4.870999813
1853212	10123986	5.769000053	3.944999933	-1.33099997	7.02699995	7.256999969	5.191999912	5.294000149	6.737999916	6.955999851	5.006999969	4.902999878
1853232	10124006	5.768000126	3.953000069	-1.463000059	7.09499979	7.222000122	5.235000134	5.316999912	6.742000103	6.980999947	4.94299984	4.875999928
1853252	10124026	5.772999763	3.944999933	-1.457000017	7.059999943	7.284999847	5.218999863	5.321000099	6.757999897	6.941999912	4.928999901	4.881999969
1853272	10124046	5.789000034	3.940000057	-1.521000028	7.114999771	7.31099987	5.230000019	5.296000004	6.705999851	6.948999882	4.945000172	4.907999992
1853292	10124066	5.793000221	3.941999912	-1.398000002	7.05700016	7.298999786	5.164000034	5.333000183	6.756000042	6.994999886	5.032000065	4.861999989
1853312	10124086	5.802000046	3.967000008	-1.447000027	7.143000126	7.255000114	5.151000023	5.336999893	6.776000023	6.973999977	4.870999813	4.84100008
1853332	10124106	5.809999943	3.953999996	-1.406000018	7.083000183	7.315000057	5.171000004	5.291999817	6.820000172	6.973999977	4.84800005	4.84100008
1853352	10124126	5.809000015	3.950999975	-1.449000001	7.078000069	7.308000088	5.177999973	5.333000183	6.737999916	6.979000092	4.895999908	4.822000027
1853372	10124146	5.796999931	3.946000099	-1.532999992	7.092000008	7.276000023	5.255000114	5.323999882	6.776000023	6.973999977	4.974999905	4.803999901
1853392	10124166	5.796999931	3.943000078	-1.480000019	7.109000206	7.265999794	5.243999958	5.277999878	6.820000172	6.972000122	4.887000084	4.895999908
1853412	10124186	5.791999817	3.950000048	-1.40199995	7.06400013	7.265999794	5.176000118	5.335000038	6.855999947	7.025000095	4.912000179	4.809000015
1853432	10124206	5.784999847	3.959000111	-1.360999942	7.059999943	7.243000031	5.159999847	5.340000153	6.823999882	6.987999916	4.923999786	4.767000198
1853452	10124226	5.850999832	3.927000046	-1.628999949	7.059999943	7.277999878	5.099999905	5.31400013	6.862999916	7.008999825	4.902999878	4.831999779
1853472	10124246	5.861999989	3.953000069	-1.416000009	7.183000088	7.306000233	5.111999989	5.284999847	6.847000122	6.989999771	4.919000149	4.781000137
1853492	10124266	5.861999989	3.97300005	-1.40199995	7.177999973	7.270999908	5.127999783	5.28000021	6.850999832	6.982999802	4.849999905	4.791999817
1853512	10124286	5.860000134	3.986999989	-1.476999998	7.191999912	7.28000021	5.147999763	5.304999828	6.901000023	6.967000008	4.899000168	4.824999809
1853532	10124306	5.922999859	3.951999903	-1.61500001	7.191999912	7.316999912	5.040999889	5.291999817	6.886000156	7.008999825	4.856999874	4.791999817
1853552	10124326	5.903999805	3.967999935	-1.425999999	7.169000149	7.306000233	5.118999958	5.298999786	6.848999977	7.015999794	4.834000111	4.84499979
